lidarPos ; odometryPos ; filteredPos ; opponentPos ; opponentFilteredPos ; measuredOmega ; filteredOmega ; wheelSpeeds ; measuredSpeed ; filteredMeasuredSpeed
0.000000 0.000000 0.000000 ; -0.001938 0.002145 12.434543 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 23.084939 ; 0.000000 ; -3.720397 2.485213 -2.789051 1.538911 ; -0.013904 -0.018951 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.001971 0.002100 12.493115 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 23.084939 ; 0.000000 ; -3.321945 2.669510 -2.789051 1.538911 ; -0.013904 -0.018951 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002001 0.002065 12.550259 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 22.615607 ; 0.000000 ; -3.321945 2.669510 -2.764124 1.802921 ; -0.012318 -0.014508 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002026 0.002036 12.608946 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 23.139569 ; 0.000000 ; -3.321945 2.669510 -2.764124 1.802921 ; -0.010548 -0.012304 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002052 0.002006 12.668219 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 23.139569 ; 0.000000 ; -3.321945 2.669510 -2.764124 1.802921 ; -0.010548 -0.012304 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002077 0.001977 12.726027 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 23.139569 ; 0.000000 ; -3.590885 2.828880 -2.764124 1.802921 ; -0.010548 -0.012304 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002109 0.001946 12.786002 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 24.078234 ; 0.000000 ; -3.590885 2.828880 -2.983264 1.907505 ; -0.013720 -0.013140 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002136 0.001912 12.848372 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 24.787695 ; 0.000000 ; -3.590885 2.828880 -2.983264 1.907505 ; -0.011322 -0.014013 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002164 0.001878 12.911579 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 24.787695 ; 0.000000 ; -3.590885 2.828880 -2.983264 1.907505 ; -0.011322 -0.014013 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002192 0.001844 12.976276 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 24.787695 ; 0.000000 ; -3.590885 2.828880 -2.983264 1.907505 ; -0.011322 -0.014013 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002219 0.001810 13.038856 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 24.787695 ; 0.000000 ; -3.316960 3.177532 -2.983264 1.907505 ; -0.011322 -0.014013 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002247 0.001788 13.101611 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 24.951463 ; 0.000000 ; -3.316960 3.177532 -3.013177 2.181430 ; -0.011876 -0.009266 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002270 0.001770 13.165960 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 25.617342 ; 0.000000 ; -3.316960 3.177532 -3.013177 2.181430 ; -0.009626 -0.007405 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002293 0.001753 13.230256 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 25.617342 ; 0.000000 ; -3.316960 3.177532 -3.013177 2.181430 ; -0.009626 -0.007405 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002317 0.001734 13.296659 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 25.617342 ; 0.000000 ; -3.964409 3.237247 -3.013177 2.181430 ; -0.009626 -0.007405 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002352 0.001706 13.365046 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 27.167135 ; 0.000000 ; -3.964409 3.237247 -3.013177 2.181430 ; -0.014862 -0.011887 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002387 0.001678 13.433030 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 27.167135 ; 0.000000 ; -3.964409 3.237247 -3.391686 2.295986 ; -0.014862 -0.011887 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002413 0.001645 13.502557 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 28.247717 ; 0.000000 ; -3.964409 3.237247 -3.391686 2.295986 ; -0.011211 -0.013900 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002440 0.001613 13.572054 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 28.247717 ; 0.000000 ; -3.964409 3.237247 -3.391686 2.295986 ; -0.011211 -0.013900 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002466 0.001581 13.641282 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 28.247717 ; 0.000000 ; -3.889737 3.172546 -3.391686 2.295986 ; -0.011211 -0.013900 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002489 0.001549 13.709437 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 27.942272 ; 0.000000 ; -3.889737 3.172546 -3.212375 2.669510 ; -0.010179 -0.013824 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002509 0.001526 13.779110 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 28.367901 ; 0.000000 ; -3.889737 3.172546 -3.212375 2.669510 ; -0.008741 -0.009608 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002530 0.001504 13.848783 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 28.367901 ; 0.000000 ; -3.889737 3.172546 -3.212375 2.669510 ; -0.008741 -0.009608 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002550 0.001482 13.918515 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 28.367901 ; 0.000000 ; -3.889737 3.172546 -3.212375 2.669510 ; -0.008741 -0.009608 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002570 0.001459 13.987948 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 28.367901 ; 0.000000 ; -4.342919 3.526129 -3.212375 2.669510 ; -0.008741 -0.009608 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002604 0.001435 14.061328 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 30.135973 ; 0.000000 ; -4.342919 3.526129 -3.526129 2.714324 ; -0.014715 -0.010368 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002633 0.001407 14.137339 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 30.921795 ; 0.000000 ; -4.342919 3.526129 -3.526129 2.714324 ; -0.012060 -0.012418 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002661 0.001378 14.213120 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 30.921795 ; 0.000000 ; -4.342919 3.526129 -3.526129 2.714324 ; -0.012060 -0.012418 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002688 0.001349 14.288413 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 30.921795 ; 0.000000 ; -4.342919 3.526129 -3.526129 2.714324 ; -0.012060 -0.012418 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002716 0.001320 14.364293 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 30.921795 ; 0.000000 ; -4.328017 3.546071 -3.526129 2.714324 ; -0.012060 -0.012418 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002746 0.001291 14.443333 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 30.932841 ; 0.000000 ; -4.328017 3.546071 -3.431515 2.823894 ; -0.012097 -0.012153 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002774 0.001266 14.520203 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 30.965619 ; 0.000000 ; -4.328017 3.546071 -3.431515 2.823894 ; -0.011986 -0.010596 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002802 0.001241 14.597073 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 30.965619 ; 0.000000 ; -4.328017 3.546071 -3.431515 2.823894 ; -0.011986 -0.010596 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002830 0.001216 14.672995 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 30.965619 ; 0.000000 ; -4.437587 3.590885 -3.431515 2.823894 ; -0.011986 -0.010596 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002861 0.001190 14.749945 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 31.303961 ; 0.000000 ; -4.437587 3.590885 -3.561027 2.784066 ; -0.013130 -0.011090 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002890 0.001162 14.827345 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 31.500507 ; 0.000000 ; -4.437587 3.590885 -3.561027 2.784066 ; -0.012466 -0.012381 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002919 0.001133 14.905276 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 31.500507 ; 0.000000 ; -4.437587 3.590885 -3.561027 2.784066 ; -0.012466 -0.012381 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002949 0.001103 14.984571 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 31.500507 ; 0.000000 ; -4.437587 3.590885 -3.561027 2.784066 ; -0.012466 -0.012381 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002978 0.001074 15.062202 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 31.500507 ; 0.000000 ; -3.600856 3.187448 -3.561027 2.784066 ; -0.012466 -0.012381 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002985 0.001053 15.132650 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 28.782605 ; 0.000000 ; -3.600856 3.187448 -3.546071 3.082863 ; -0.003282 -0.009077 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002988 0.001037 15.205397 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 29.404659 ; 0.000000 ; -3.600856 3.187448 -3.546071 3.082863 ; -0.001180 -0.006684 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002991 0.001022 15.278608 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 29.404659 ; 0.000000 ; -3.600856 3.187448 -3.546071 3.082863 ; -0.001180 -0.006684 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002994 0.001006 15.352068 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 29.404659 ; 0.000000 ; -3.600856 3.187448 -3.546071 3.082863 ; -0.001180 -0.006684 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002996 0.000990 15.423697 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 29.404659 ; 0.000000 ; -2.988249 2.998220 -3.546071 3.082863 ; -0.001180 -0.006684 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002985 0.000982 15.491571 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 27.647394 ; 0.000000 ; -2.988249 2.998220 -3.212375 3.157590 ; 0.004757 -0.003456 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002979 0.000981 15.559538 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 27.079848 ; 0.000000 ; -2.988249 2.998220 -3.212375 3.157590 ; 0.002840 -0.000342 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002972 0.000981 15.627619 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 27.079848 ; 0.000000 ; -2.988249 2.998220 -3.212375 3.157590 ; 0.002840 -0.000342 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002965 0.000980 15.694328 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 27.079848 ; 0.000000 ; -2.848822 2.789051 -3.212375 3.157590 ; 0.002840 -0.000342 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002953 0.000978 15.758795 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 26.315877 ; 0.000000 ; -2.848822 2.789051 -2.983264 3.167561 ; 0.005421 -0.000874 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002943 0.000980 15.824810 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 25.835619 ; 0.000000 ; -2.848822 2.789051 -2.983264 3.167561 ; 0.003798 0.000950 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002934 0.000982 15.888754 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 25.835619 ; 0.000000 ; -2.848822 2.789051 -2.983264 3.167561 ; 0.003798 0.000950 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002926 0.000985 15.952098 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 25.835619 ; 0.000000 ; -2.848822 2.789051 -2.983264 3.167561 ; 0.003798 0.000950 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002917 0.000987 16.015770 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 25.835619 ; 0.000000 ; -3.122747 2.749168 -2.983264 3.167561 ; 0.003798 0.000950 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002912 0.000983 16.080538 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 26.348535 ; 0.000000 ; -3.122747 2.749168 -3.167561 3.356788 ; 0.002065 -0.001443 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002900 0.000980 16.150644 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 27.167135 ; 0.000000 ; -3.122747 2.749168 -3.167561 3.356788 ; 0.004831 -0.001406 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002889 0.000977 16.217798 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 27.167135 ; 0.000000 ; -3.122747 2.749168 -3.167561 3.356788 ; 0.004831 -0.001406 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002878 0.000973 16.284407 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 27.167135 ; 0.000000 ; -3.122747 2.749168 -3.167561 3.356788 ; 0.004831 -0.001406 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002866 0.000970 16.350586 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 27.167135 ; 0.000000 ; -2.714324 2.699368 -3.167561 3.356788 ; 0.004831 -0.001406 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002846 0.000973 16.418182 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 26.162915 ; 0.000000 ; -2.714324 2.699368 -3.232317 3.536100 ; 0.008224 0.001329 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002823 0.000979 16.484570 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 26.697803 ; 0.000000 ; -2.714324 2.699368 -3.232317 3.536100 ; 0.010032 0.002202 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002799 0.000984 16.550056 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 26.697803 ; 0.000000 ; -2.714324 2.699368 -3.232317 3.536100 ; 0.010032 0.002202 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002776 0.000989 16.615740 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 26.697803 ; 0.000000 ; -3.102805 2.584812 -3.232317 3.536100 ; 0.010032 0.002202 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002757 0.000985 16.682583 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 27.298126 ; 0.000000 ; -3.102805 2.584812 -4.088935 3.556041 ; 0.008003 -0.001633 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002722 0.000966 16.756844 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 29.219159 ; 0.000000 ; -3.102805 2.584812 -4.088935 3.556041 ; 0.014494 -0.008013 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002688 0.000947 16.829224 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 29.219159 ; 0.000000 ; -3.102805 2.584812 -4.088935 3.556041 ; 0.014494 -0.008013 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002655 0.000928 16.900709 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 29.219159 ; 0.000000 ; -3.102805 2.584812 -4.088935 3.556041 ; 0.014494 -0.008013 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002621 0.000910 16.972380 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 29.219159 ; 0.000000 ; -3.222346 2.938450 -4.088935 3.556041 ; 0.014494 -0.008013 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002595 0.000895 17.047329 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 30.256157 ; 0.000000 ; -3.222346 2.938450 -4.158677 3.685498 ; 0.010990 -0.006228 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002565 0.000881 17.126274 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 30.692712 ; 0.000000 ; -3.222346 2.938450 -4.158677 3.685498 ; 0.012466 -0.005773 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002536 0.000868 17.201689 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 30.692712 ; 0.000000 ; -3.222346 2.938450 -4.158677 3.685498 ; 0.012466 -0.005773 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002506 0.000854 17.278431 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 30.692712 ; 0.000000 ; -3.222346 2.938450 -4.158677 3.685498 ; 0.012466 -0.005773 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002477 0.000840 17.355076 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 30.692712 ; 0.000000 ; -3.496271 2.848822 -4.158677 3.685498 ; 0.012466 -0.005773 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002451 0.000820 17.431910 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 31.096609 ; 0.000000 ; -3.496271 2.848822 -4.616844 3.849854 ; 0.011101 -0.008545 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002414 0.000795 17.511429 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 32.460903 ; 0.000000 ; -3.496271 2.848822 -4.616844 3.849854 ; 0.015711 -0.010785 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002378 0.000770 17.590504 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 32.460903 ; 0.000000 ; -3.496271 2.848822 -4.616844 3.849854 ; 0.015711 -0.010785 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002341 0.000745 17.670263 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 32.460903 ; 0.000000 ; -3.401602 3.112776 -4.616844 3.849854 ; 0.015711 -0.010785 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002306 0.000726 17.754122 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 32.831903 ; 0.000000 ; -3.401602 3.112776 -5.095008 3.974380 ; 0.014457 -0.008051 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002262 0.000700 17.838795 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 34.152734 ; 0.000000 ; -3.401602 3.112776 -5.095008 3.974380 ; 0.018920 -0.010747 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002218 0.000675 17.922928 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 34.152734 ; 0.000000 ; -3.401602 3.112776 -5.095008 3.974380 ; 0.018920 -0.010747 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002173 0.000650 18.008791 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 34.152734 ; 0.000000 ; -3.401602 3.112776 -5.095008 3.974380 ; 0.018920 -0.010747 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002128 0.000624 18.093897 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 34.152734 ; 0.000000 ; -3.570943 3.311974 -5.095008 3.974380 ; 0.018920 -0.010747 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002090 0.000599 18.180979 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 34.960408 ; 0.000000 ; -3.570943 3.311974 -4.711512 4.093921 ; 0.016191 -0.010520 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002057 0.000584 18.265676 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 34.381937 ; 0.000000 ; -3.570943 3.311974 -4.711512 4.093921 ; 0.014236 -0.006684 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002023 0.000568 18.351244 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 34.381937 ; 0.000000 ; -3.570943 3.311974 -4.711512 4.093921 ; 0.014236 -0.006684 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.001990 0.000552 18.436123 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 34.381937 ; 0.000000 ; -3.570943 3.311974 -4.711512 4.093921 ; 0.014236 -0.006684 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.001956 0.000537 18.522453 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 34.381937 ; 0.000000 ; -3.381715 3.541085 -4.711512 4.093921 ; 0.014236 -0.006684 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.001923 0.000528 18.608093 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 34.469344 ; 0.000000 ; -3.381715 3.541085 -4.342919 3.790083 ; 0.013941 -0.003494 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.001902 0.000521 18.689096 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 32.995671 ; 0.000000 ; -3.381715 3.541085 -4.342919 3.790083 ; 0.008962 -0.003000 ; 0.000000 0.000000 ; 0.000000 0.000000
