lidarPos ; odometryPos ; filteredPos ; opponentPos ; opponentFilteredPos ; measuredOmega ; filteredOmega ; wheelSpeeds ; measuredSpeed ; filteredMeasuredSpeed
<<<<<<< HEAD
0.613208 2.129455 342.178284 ; 0.657809 2.181887 351.089600 ; 0.643119 2.133965 345.530579 ; 0.246019 1.470448 ; 0.245146 1.467540 ; 28.280494 ; 28.877596 ; -3.615812 5.403776 -0.896447 2.988249 ; -0.028934 0.038521 ; -0.028868 0.039388
0.613208 2.129455 342.178284 ; 0.657241 2.182634 351.700623 ; 0.640802 2.136712 346.094147 ; 0.246019 1.470448 ; 0.245261 1.467923 ; 28.083829 ; 28.387021 ; -3.565958 5.329049 -0.946247 2.973293 ; -0.028454 0.037190 ; -0.028612 0.038030
0.613208 2.129455 342.178284 ; 0.656279 2.184616 352.300110 ; 0.638828 2.139108 346.552155 ; 0.246019 1.470448 ; 0.245361 1.468256 ; 15.029686 ; 20.131734 ; -2.973293 5.229450 5.075066 3.730313 ; -0.048357 0.098866 ; -0.040815 0.075629
0.636046 2.118145 347.132080 ; 0.655574 2.187572 352.724884 ; 0.637152 2.141282 346.911926 ; 0.251261 1.469141 ; 0.245448 1.468545 ; 30.332638 ; 26.436240 ; -0.493065 11.091448 2.445385 4.701542 ; -0.035715 0.147667 ; -0.037663 0.120151
0.636046 2.118145 347.132080 ; 0.654617 2.190650 353.284363 ; 0.638194 2.142047 348.230438 ; 0.251261 1.469141 ; 0.246214 1.468624 ; 31.271183 ; 29.424399 ; -1.713237 10.932079 3.655641 5.279250 ; -0.048150 0.153313 ; -0.044144 0.140646
0.636046 2.118145 347.132080 ; 0.653938 2.194611 353.912079 ; 0.639007 2.142941 349.147095 ; 0.251261 1.469141 ; 0.246879 1.468692 ; 29.830648 ; 29.675475 ; 0.169286 11.933165 5.134836 6.982571 ; -0.034215 0.195778 ; -0.038008 0.174719
0.636046 2.118145 347.132080 ; 0.653305 2.199309 354.590454 ; 0.639636 2.143992 349.832764 ; 0.251261 1.469141 ; 0.247456 1.468751 ; 28.313512 ; 28.833736 ; 1.404469 12.600557 5.722515 7.445778 ; -0.029878 0.216705 ; -0.032983 0.200668
0.649836 2.132977 349.551178 ; 0.652758 2.203530 355.147614 ; 0.640118 2.145139 350.355591 ; 0.241461 1.479953 ; 0.247958 1.468802 ; 28.280735 ; 28.491962 ; 1.907505 13.138436 6.155810 7.829274 ; -0.030586 0.230386 ; -0.031502 0.219035
0.649836 2.132977 349.551178 ; 0.652023 2.208777 355.748322 ; 0.641968 2.148048 351.273254 ; 0.241461 1.479953 ; 0.247102 1.470272 ; 30.485481 ; 29.724024 ; 2.405556 14.831787 7.191740 8.675922 ; -0.037590 0.262441 ; -0.035265 0.245861
0.649836 2.132977 349.551178 ; 0.651396 2.214531 356.377472 ; 0.643452 2.150830 351.949677 ; 0.241461 1.479953 ; 0.246358 1.471548 ; 27.811402 ; 28.541959 ; 3.511173 14.936371 8.406982 9.672023 ; -0.032107 0.286715 ; -0.033313 0.271110
0.649836 2.132977 349.551178 ; 0.650729 2.220798 356.978729 ; 0.644631 2.153541 352.475800 ; 0.241461 1.479953 ; 0.245713 1.472655 ; 24.307557 ; 25.924955 ; 4.656727 15.469265 9.851334 10.130245 ; -0.034404 0.313740 ; -0.033988 0.297457
0.649836 2.132977 349.551178 ; 0.650056 2.227403 357.524170 ; 0.645559 2.156216 352.900543 ; 0.241461 1.479953 ; 0.245153 1.473617 ; 22.703134 ; 23.933760 ; 5.662745 16.096828 10.384228 10.309502 ; -0.034759 0.331120 ; -0.034464 0.318262
0.607674 2.144208 350.843292 ; 0.649435 2.234427 358.029266 ; 0.641692 2.160112 353.514832 ; 0.270097 1.463039 ; 0.248440 1.472223 ; 17.889744 ; 20.198353 ; 6.982571 16.146627 11.514772 10.513740 ; -0.032138 0.351002 ; -0.033027 0.338496
0.607674 2.144208 350.843292 ; 0.648606 2.241754 358.456726 ; 0.638448 2.163811 353.968903 ; 0.270097 1.463039 ; 0.251294 1.471013 ; 20.465610 ; 20.363527 ; 6.693690 16.998261 12.112422 11.146233 ; -0.042491 0.365146 ; -0.038876 0.354967
0.607674 2.144208 350.843292 ; 0.647899 2.249399 358.886902 ; 0.635727 2.167371 354.327393 ; 0.270097 1.463039 ; 0.253772 1.469962 ; 17.682273 ; 18.706421 ; 7.595177 16.789091 13.008924 11.883366 ; -0.036514 0.381695 ; -0.037416 0.371486
0.617763 2.155221 353.271271 ; 0.646947 2.257163 359.279999 ; 0.633419 2.170823 354.621094 ; 0.284710 1.464348 ; 0.255923 1.469050 ; 21.960895 ; 20.717796 ; 7.171853 18.074074 12.924281 12.042735 ; -0.048986 0.389636 ; -0.044567 0.382703
0.617763 2.155221 353.271271 ; 0.646340 2.264911 359.719360 ; 0.632574 2.175384 355.370789 ; 0.284710 1.464348 ; 0.259716 1.468430 ; 17.791291 ; 18.909117 ; 7.500564 16.111729 13.402390 12.909325 ; -0.031435 0.385327 ; -0.036451 0.384325
0.617763 2.155221 353.271271 ; 0.645599 2.273086 0.116943 ; 0.631828 2.179688 283.900116 ; 0.284710 1.464348 ; 0.263010 1.467892 ; 19.745103 ; 19.425784 ; 8.919989 18.248345 13.173279 12.854540 ; -0.038467 0.410076 ; -0.037697 0.400240
0.617763 2.155221 353.271271 ; 0.652918 2.276295 0.526581 ; 0.631700 2.183451 241.099640 ; 0.284710 1.464348 ; 0.265869 1.467425 ; 12.497644 ; 15.143958 ; 9.124173 16.624736 13.850641 12.052706 ; 0.365786 0.161457 ; 0.211669 0.252664
0.617763 2.155221 353.271271 ; 0.624895 2.170862 353.271271 ; 0.632027 2.186502 215.483322 ; 0.284710 1.464348 ; 0.268352 1.467019 ; -8.590021 ; 0.475552 ; 9.502682 15.877688 12.316661 2.022061 ; 0.324806 -0.038306 ; 0.281592 0.072835
0.617763 2.155221 353.271271 ; 0.629782 2.170388 353.281281 ; 0.630324 2.182025 270.600494 ; 0.256892 1.461195 ; 0.270507 1.466667 ; 38.344068 ; 23.879582 ; -6.673803 14.632533 8.491679 4.681600 ; 0.244982 -0.023251 ; 0.258966 0.013450
0.617763 2.155221 353.271271 ; 0.632177 2.173153 353.786469 ; 0.629080 2.178516 303.771851 ; 0.256892 1.461195 ; 0.268713 1.465946 ; 28.880817 ; 26.970516 ; -2.724295 13.108523 4.039136 1.384527 ; 0.119098 0.138156 ; 0.172523 0.090523
0.617763 2.155221 353.271271 ; 0.632592 2.178641 354.356781 ; 0.628082 2.175989 323.788727 ; 0.256892 1.461195 ; 0.267155 1.465320 ; 29.382928 ; 28.461468 ; -3.834952 17.491326 8.202798 0.283841 ; 0.019970 0.273879 ; 0.078240 0.203843
0.617763 2.155221 353.271271 ; 0.631274 2.183439 354.956024 ; 0.627171 2.174223 335.918701 ; 0.256892 1.461195 ; 0.265803 1.464776 ; 25.802841 ; 26.818346 ; -4.900740 14.204224 9.139129 1.807906 ; -0.066726 0.240238 ; -0.011354 0.226336
0.618718 2.191881 354.865723 ; 0.629491 2.187721 355.521973 ; 0.626405 2.177044 343.628754 ; 1.495338 1.880681 ; 0.427824 1.519582 ; 34.818612 ; 31.762782 ; -5.040223 14.328750 7.490593 4.009223 ; -0.089802 0.213763 ; -0.059837 0.218565
0.618718 2.191881 354.865723 ; 0.626711 2.192731 356.192383 ; 0.625588 2.179703 348.388885 ; 1.495338 1.880681 ; 0.568495 1.567166 ; 26.948978 ; 28.787688 ; -2.998220 16.958432 9.995748 2.335814 ; -0.139703 0.249994 ; -0.109197 0.237989
0.618718 2.191881 354.865723 ; 0.624610 2.197454 356.798340 ; 0.624775 2.182209 351.366150 ; 1.495338 1.880681 ; 0.690629 1.608479 ; 15.433583 ; 20.534397 ; -0.084643 13.661359 10.349385 3.645670 ; -0.106018 0.236418 ; -0.107232 0.237018
0.618718 2.191881 354.865723 ; 0.622030 2.202511 357.231445 ; 0.623933 2.184613 353.239105 ; 1.495338 1.880681 ; 0.796669 1.644348 ; 22.059107 ; 21.476720 ; -0.024872 16.236256 10.085376 3.889737 ; -0.129855 0.252535 ; -0.121214 0.246608
0.596997 2.235978 358.338287 ; 0.619536 2.207150 357.684174 ; 0.623073 2.186903 354.453461 ; 1.194727 2.861440 ; 0.888736 1.675491 ; 11.493303 ; 15.306629 ; 0.049800 12.934197 11.450071 3.810025 ; -0.125573 0.231763 ; -0.123908 0.237433
0.596997 2.235978 358.338287 ; 0.617434 2.211872 358.007263 ; 0.619859 2.193907 355.941193 ; 1.194727 2.861440 ; 0.929058 1.831769 ; 14.582325 ; 14.858985 ; 1.240114 13.213108 10.145146 4.826013 ; -0.105764 0.235694 ; -0.112694 0.236359
0.596997 2.235978 358.338287 ; 0.615265 2.216614 358.319916 ; 0.617064 2.199998 356.896362 ; 1.194727 2.861440 ; 0.964066 1.967453 ; 14.560473 ; 14.674494 ; 1.399484 13.233050 10.299585 5.109909 ; -0.109528 0.237426 ; -0.110737 0.237018
0.596997 2.235978 358.338287 ; 0.613451 2.220781 358.631042 ; 0.614639 2.205298 357.531677 ; 1.194727 2.861440 ; 0.994461 2.085258 ; 14.942639 ; 14.840217 ; 1.638565 11.933165 8.187842 4.711512 ; -0.090897 0.207074 ; -0.098475 0.218511
0.596997 2.235978 358.338287 ; 0.611480 2.224557 358.942535 ; 0.612508 2.209919 357.975159 ; 0.185619 1.439515 ; 1.020851 2.187539 ; 11.711821 ; 12.906762 ; 0.846648 10.792651 8.611166 4.009223 ; -0.099662 0.189454 ; -0.099208 0.200553
0.596997 2.235978 358.338287 ; 0.610089 2.228081 359.214874 ; 0.610658 2.213965 358.295746 ; 0.185619 1.439515 ; 0.910789 2.088968 ; 8.284577 ; 10.050094 ; 2.051918 9.094315 7.425837 4.163662 ; -0.070133 0.175953 ; -0.081239 0.185350
0.596997 2.235978 358.338287 ; 0.603020 2.226747 358.338287 ; 0.609044 2.217515 358.530548 ; 0.185619 1.439515 ; 0.815230 2.003387 ; 7.389375 ; 8.405680 ; 1.952319 8.496610 6.748475 3.575928 ; -0.067211 0.160472 ; -0.072569 0.169974
0.596997 2.235978 358.338287 ; 0.602122 2.228154 358.338287 ; 0.607247 2.220330 358.489075 ; 0.185619 1.439515 ; 0.732263 1.929083 ; 4.835241 ; 6.199027 ; 1.673409 7.366066 6.519418 3.033064 ; -0.064313 0.143465 ; -0.067467 0.153590
0.596997 2.235978 358.338287 ; 0.601363 2.229349 358.338287 ; 0.605729 2.222720 358.454895 ; 0.185619 1.439515 ; 0.660230 1.864570 ; 2.652227 ; 4.006984 ; 2.027046 5.981484 5.448590 2.704353 ; -0.046337 0.124500 ; -0.054408 0.135612
0.596997 2.235978 358.338287 ; 0.600626 2.231240 358.422852 ; 0.604834 2.224214 358.442078 ; 0.224892 1.428062 ; 0.597688 1.808559 ; -0.250935 ; 1.375445 ; 1.593696 4.213462 4.586986 1.852720 ; -0.037114 0.094420 ; -0.043720 0.110154
0.596997 2.235978 358.338287 ; 0.600018 2.232858 358.451965 ; 0.603989 2.225730 358.446045 ; 0.224892 1.428062 ; 0.548563 1.758419 ; -0.480138 ; 0.228632 ; 1.484126 3.585899 3.849854 1.528995 ; -0.030572 0.080536 ; -0.035594 0.091849
0.596997 2.235978 358.338287 ; 0.599387 2.234155 358.456787 ; 0.603182 2.227208 358.450348 ; 0.224892 1.428062 ; 0.505911 1.714886 ; -0.458407 ; -0.195981 ; 0.682293 2.843836 3.615812 1.245099 ; -0.031815 0.064840 ; -0.033258 0.075157
0.596997 2.235978 358.338287 ; 0.598813 2.235463 358.452637 ; 0.602416 2.228656 358.451263 ; 0.206512 1.432054 ; 0.468880 1.677090 ; 0.403777 ; 0.174690 ; 1.025959 3.187448 3.107790 1.130544 ; -0.028894 0.065252 ; -0.030561 0.069035
0.596997 2.235978 358.338287 ; 0.598271 2.236677 358.456329 ; 0.601689 2.230063 358.453278 ; 0.206512 1.432054 ; 0.434307 1.644801 ; -0.076481 ; 0.019458 ; 0.707220 2.634612 3.222346 1.260056 ; -0.027180 0.060418 ; -0.028472 0.063710
0.596997 2.235978 358.338287 ; 0.597592 2.238345 358.456726 ; 0.600970 2.231515 358.454651 ; 0.206512 1.432054 ; 0.404289 1.616766 ; 2.150237 ; 1.336352 ; 1.155416 4.113808 3.770196 1.792950 ; -0.034306 0.083556 ; -0.032077 0.075975
0.596997 2.235978 358.338287 ; 0.596692 2.240750 358.484924 ; 0.600220 2.233135 358.466766 ; 0.206512 1.432054 ; 0.378227 1.592426 ; 4.355103 ; 3.202043 ; 1.857706 6.135923 4.945554 2.654554 ; -0.045421 0.120175 ; -0.040324 0.103292
0.596997 2.235978 358.338287 ; 0.595794 2.243583 358.552582 ; 0.599444 2.234967 358.501099 ; 0.206512 1.432054 ; 0.355600 1.571293 ; 7.051033 ; 5.580850 ; 2.101718 7.022400 5.473517 3.770196 ; -0.045286 0.141322 ; -0.043391 0.126796
0.596997 2.235978 358.338287 ; 0.594958 2.246508 358.670197 ; 0.598657 2.236992 358.568726 ; 0.213988 1.427835 ; 0.335954 1.552945 ; 8.328160 ; 7.278781 ; 2.360687 7.376037 5.259363 4.044121 ; -0.042324 0.146344 ; -0.042732 0.138877
0.596997 2.235978 358.338287 ; 0.593972 2.249950 358.824005 ; 0.597835 2.239264 358.670837 ; 0.213988 1.427835 ; 0.319882 1.536459 ; 5.370129 ; 6.099169 ; 3.117761 7.993629 6.828187 4.402689 ; -0.049795 0.171663 ; -0.047097 0.159140
0.596997 2.235978 358.338287 ; 0.593061 2.253995 358.952637 ; 0.596998 2.241848 358.783569 ; 0.213988 1.427835 ; 0.305928 1.522145 ; 6.363543 ; 6.262562 ; 4.113808 8.999646 7.620050 5.637873 ; -0.046180 0.202214 ; -0.046530 0.185761
0.596997 2.235978 358.338287 ; 0.592094 2.258600 359.085205 ; 0.596138 2.244787 358.904205 ; 0.213988 1.427835 ; 0.293812 1.509717 ; 7.356718 ; 6.938787 ; 4.816097 10.125259 8.471738 6.519418 ; -0.048914 0.229333 ; -0.048004 0.212690
0.596997 2.235978 358.338287 ; 0.591120 2.263684 359.231201 ; 0.595258 2.248101 359.035004 ; 0.200184 1.425551 ; 0.283294 1.498927 ; 5.632110 ; 6.131216 ; 6.041255 11.006805 9.313455 6.917815 ; -0.049647 0.254759 ; -0.049019 0.238690
0.596997 2.235978 358.338287 ; 0.589999 2.268901 359.360565 ; 0.594335 2.251749 359.165222 ; 0.200184 1.425551 ; 0.272342 1.489258 ; 3.820215 ; 4.702939 ; 5.742457 10.752767 10.414086 7.146926 ; -0.056913 0.260683 ; -0.053898 0.252282
0.596997 2.235978 358.338287 ; 0.588979 2.274759 359.459778 ; 0.593396 2.255785 359.283051 ; 0.200184 1.425551 ; 0.262833 1.480863 ; 3.503725 ; 3.961784 ; 7.709733 12.301704 10.638212 7.644977 ; -0.051909 0.292793 ; -0.052669 0.277320
0.596997 2.235978 358.338287 ; 0.587963 2.280828 359.543304 ; 0.592443 2.260178 359.387146 ; 0.200184 1.425551 ; 0.254578 1.473574 ; 6.799978 ; 5.715885 ; 7.331223 12.640385 10.981878 8.775521 ; -0.051858 0.303616 ; -0.052168 0.293572
0.596997 2.235978 358.338287 ; 0.587165 2.287035 359.663910 ; 0.591517 2.264888 359.497864 ; 0.200184 1.425551 ; 0.247410 1.467246 ; 7.924383 ; 7.080812 ; 7.804347 12.595571 10.697982 9.522624 ; -0.040867 0.310197 ; -0.045184 0.303846
0.596997 2.235978 358.338287 ; 0.586416 2.293097 359.813599 ; 0.590622 2.269836 359.624146 ; 0.206790 1.433300 ; 0.242057 1.462773 ; 7.629384 ; 7.419848 ; 7.445778 11.953052 10.618325 9.592311 ; -0.038326 0.302380 ; -0.040945 0.302940
0.596997 2.235978 358.338287 ; 0.585614 2.299071 359.970428 ; 0.589744 2.274964 359.762665 ; 0.206790 1.433300 ; 0.237410 1.458889 ; 5.195555 ; 6.045160 ; 7.361081 11.445086 10.981878 9.268586 ; -0.040975 0.298092 ; -0.040964 0.299944
0.596997 2.235978 358.338287 ; 0.585167 2.305273 0.098053 ; 0.588941 2.280280 215.896820 ; 0.206790 1.433300 ; 0.233375 1.455517 ; -0.895082 ; 1.755855 ; 9.343313 10.802567 11.171160 9.303484 ; -0.023353 0.309841 ; -0.030080 0.306061
0.596997 2.235978 358.338287 ; 0.589372 2.300693 0.135137 ; 0.589017 2.283860 129.592148 ; 0.197198 1.438201 ; 0.229872 1.452590 ; 2.248570 ; 2.060369 ; 8.631107 11.614426 11.081477 9.124173 ; 0.210490 -0.228417 ; 0.118601 -0.024264
0.596997 2.235978 358.338287 ; 0.588569 2.297486 0.179493 ; 0.588938 2.286250 77.827087 ; 0.197198 1.438201 ; 0.225566 1.450694 ; 26.086674 ; 16.909442 ; -1.927392 10.518726 4.522230 3.979365 ; -0.039138 -0.157186 ; 0.021113 -0.106415
0.596997 2.235978 358.338287 ; 0.585222 2.295909 0.528611 ; 0.588286 2.287944 46.907696 ; 0.197198 1.438201 ; 0.221828 1.449047 ; -67.716310 ; -35.392149 ; 9.557467 1.867622 15.738205 -7.470651 ; -0.171017 -0.080672 ; -0.097630 -0.090505
0.596997 2.235978 358.338287 ; 0.581786 2.297672 359.781403 ; 0.587146 2.289650 28.057178 ; 0.197198 1.438201 ; 0.218583 1.447618 ; -25.246222 ; -29.121621 ; 6.828187 4.651742 11.096434 1.753121 ; -0.171732 0.087986 ; -0.143428 0.019809
0.596997 2.235978 358.338287 ; 0.578986 2.300034 359.168121 ; 0.585715 2.291472 16.501556 ; 0.197198 1.438201 ; 0.215765 1.446377 ; -44.805945 ; -38.815066 ; 7.390993 1.768022 14.005026 -0.816790 ; -0.140262 0.118338 ; -0.141471 0.080703
0.553643 2.367476 5.433071 ; 0.576892 2.302442 358.350311 ; 0.584167 2.293396 9.241057 ; 0.793909 1.034550 ; 0.213318 1.445300 ; -35.582583 ; -36.817282 ; 6.648875 3.008191 11.001820 -1.593696 ; -0.104873 0.120554 ; -0.118852 0.105332
0.553643 2.367476 5.433071 ; 0.575383 2.305377 357.574005 ; 0.580260 2.302258 6.146050 ; 0.793909 1.034550 ; 0.289825 1.391173 ; -42.218913 ; -40.155673 ; 8.078272 1.887563 11.853453 -1.220172 ; -0.075531 0.146850 ; -0.092078 0.130992
0.553643 2.367476 5.433071 ; 0.573762 2.309416 356.726929 ; 0.576930 2.309835 4.119630 ; 0.793909 1.034550 ; 0.356250 1.344180 ; -25.944758 ; -31.372845 ; 8.441825 6.504462 11.215975 1.314841 ; -0.081065 0.202002 ; -0.085272 0.174878
0.553643 2.367476 5.433071 ; 0.572482 2.312068 356.064941 ; 0.574099 2.316259 2.771380 ; 0.793909 1.034550 ; 0.413923 1.303378 ; -20.727471 ; -24.793642 ; 4.537187 3.476329 9.164001 0.766990 ; -0.064014 0.132575 ; -0.072134 0.148734
0.510192 2.430370 6.420733 ; 0.571660 2.315310 355.540649 ; 0.566979 2.328619 2.055105 ; 0.343480 1.356829 ; 0.404640 1.310422 ; -15.182768 ; -18.853795 ; 5.792257 4.567044 8.397011 2.694383 ; -0.041025 0.161773 ; -0.052908 0.156792
0.510192 2.430370 6.420733 ; 0.570947 2.318795 355.143677 ; 0.561060 2.339043 1.545945 ; 0.343480 1.356829 ; 0.396581 1.316537 ; -14.080455 ; -15.903709 ; 6.519418 5.294206 8.217754 3.018107 ; -0.035715 0.174590 ; -0.042282 0.167792
0.510192 2.430370 6.420733 ; 0.570390 2.322361 354.807617 ; 0.556143 2.347876 1.173237 ; 0.343480 1.356829 ; 0.389583 1.321846 ; -8.884780 ; -11.565772 ; 6.051226 5.578102 7.694776 4.113808 ; -0.027827 0.178034 ; -0.033348 0.174122
0.510192 2.430370 6.420733 ; 0.531128 2.392887 6.420733 ; 0.552065 2.355404 0.900876 ; 0.343480 1.356829 ; 0.383508 1.326456 ; -6.559849 ; -8.471942 ; 6.479535 5.896841 7.077185 4.666644 ; -0.017298 0.183607 ; -0.023429 0.179984
0.509302 2.460245 4.008998 ; 0.528138 2.398344 6.420733 ; 0.546084 2.366317 3.073096 ; 0.259073 1.394033 ; 0.378233 1.330458 ; -4.791778 ; -6.197475 ; 6.245493 6.444692 7.595177 5.209508 ; -0.022195 0.194080 ; -0.022666 0.188696
0.509302 2.460245 4.008998 ; 0.525077 2.419595 4.008998 ; 0.540852 2.378945 3.903662 ; 0.259073 1.394033 ; 0.362531 1.338836 ; -4.540723 ; -5.173546 ; 6.887957 6.798274 7.600163 5.617931 ; -0.024992 0.204106 ; -0.024104 0.198220
0.509302 2.460245 4.008998 ; 0.522817 2.425508 4.008998 ; 0.536331 2.390772 3.923947 ; 0.259073 1.394033 ; 0.348898 1.346110 ; -7.225727 ; -6.441864 ; 6.942742 6.250424 8.177871 5.573117 ; -0.028116 0.204015 ; -0.026584 0.201801
0.509302 2.460245 4.008998 ; 0.520878 2.430584 4.008998 ; 0.532453 2.400924 3.930765 ; 0.259073 1.394033 ; 0.337061 1.352425 ; -7.858708 ; -7.317522 ; 7.316267 6.355063 8.242627 5.617931 ; -0.026656 0.208602 ; -0.026628 0.206005
0.521249 2.447392 1.442732 ; 0.519209 2.434989 4.008998 ; 0.529115 2.409734 3.922625 ; 0.287865 1.412657 ; 0.326785 1.357908 ; -3.689225 ; -5.075111 ; 7.366066 7.386008 8.143028 6.439706 ; -0.028065 0.222284 ; -0.027516 0.216066
0.521249 2.447392 1.442732 ; 0.524408 2.431582 1.442732 ; 0.527568 2.415772 3.424419 ; 0.287865 1.412657 ; 0.321656 1.365122 ; -3.176189 ; -3.901512 ; 7.087156 7.166868 7.709733 6.180737 ; -0.026566 0.213291 ; -0.026929 0.214351
0.521249 2.447392 1.442732 ; 0.523944 2.433945 1.442732 ; 0.526640 2.420498 2.618383 ; 0.287865 1.412657 ; 0.317203 1.371386 ; -2.095727 ; -2.785476 ; 6.887957 7.400910 7.764518 6.295293 ; -0.027564 0.214903 ; -0.027321 0.214692
0.521249 2.447392 1.442732 ; 0.523546 2.435997 1.442732 ; 0.525843 2.424602 2.136368 ; 0.287865 1.412657 ; 0.313337 1.376825 ; -3.503725 ; -3.229378 ; 6.917815 7.027385 7.799361 6.091054 ; -0.023144 0.211417 ; -0.024740 0.212668
0.521249 2.447392 1.442732 ; 0.523208 2.437750 1.442732 ; 0.525168 2.428109 1.845295 ; 0.287865 1.412657 ; 0.309981 1.381546 ; -2.412218 ; -2.724345 ; 6.648875 6.713631 7.117068 5.951626 ; -0.016617 0.201065 ; -0.019719 0.205497
0.517413 2.474587 0.969281 ; 0.522921 2.439256 1.442732 ; 0.524593 2.431120 1.672782 ; 0.301280 1.429873 ; 0.307066 1.385646 ; -1.604543 ; -2.032270 ; 6.544291 6.638905 7.161882 6.335122 ; -0.013370 0.203118 ; -0.015795 0.204027
0.517413 2.474587 0.969281 ; 0.520550 2.455629 0.969281 ; 0.523687 2.436671 1.477486 ; 0.301280 1.429873 ; 0.306304 1.391474 ; -1.637201 ; -1.788104 ; 7.052312 6.917815 7.017414 6.404863 ; -0.009636 0.208682 ; -0.011989 0.206904
0.517413 2.474587 0.969281 ; 0.520096 2.458457 0.969281 ; 0.522779 2.442327 1.266677 ; 0.301280 1.429873 ; 0.305642 1.396534 ; -1.069655 ; -1.344078 ; 6.549276 6.813231 6.868016 6.115981 ; -0.012701 0.200638 ; -0.012429 0.203031
0.518214 2.486784 0.721106 ; 0.519709 2.460883 0.969281 ; 0.522004 2.447178 1.142043 ; 0.278627 1.437786 ; 0.305067 1.400927 ; -3.350883 ; -2.584352 ; 6.853059 6.389907 7.042342 5.976499 ; -0.008889 0.200105 ; -0.010241 0.201223
0.518214 2.486784 0.721106 ; 0.519823 2.469718 0.721106 ; 0.521432 2.452653 1.012340 ; 0.278627 1.437786 ; 0.301583 1.405784 ; -2.892476 ; -2.774783 ; 6.628989 6.076153 6.345092 5.578102 ; -0.005329 0.187728 ; -0.007205 0.192883
0.518214 2.486784 0.721106 ; 0.519589 2.472261 0.721106 ; 0.520963 2.457738 0.884203 ; 0.278627 1.437786 ; 0.298558 1.410001 ; -2.204866 ; -2.422555 ; 5.941656 5.792257 6.180737 5.324064 ; -0.008367 0.177081 ; -0.007923 0.183117
0.518214 2.486784 0.721106 ; 0.519390 2.474446 0.721106 ; 0.520567 2.462108 0.808746 ; 0.278627 1.437786 ; 0.295931 1.413663 ; -2.859698 ; -2.692725 ; 6.255409 5.687672 6.285322 5.548189 ; -0.004052 0.181262 ; -0.005531 0.181970
0.518214 2.486784 0.721106 ; 0.519219 2.476314 0.721106 ; 0.520223 2.465844 0.762325 ; 0.278627 1.437786 ; 0.293651 1.416842 ; -0.916933 ; -1.595225 ; 5.642858 5.747443 5.857013 5.334035 ; -0.007077 0.172106 ; -0.006486 0.175874
0.514219 2.488838 0.167100 ; 0.519076 2.477913 0.721106 ; 0.519938 2.469042 0.739109 ; 0.253608 1.439303 ; 0.291671 1.419601 ; -2.281227 ; -2.019198 ; 5.866929 5.164694 5.588073 5.249392 ; 0.000473 0.166778 ; -0.002185 0.170252
0.514219 2.488838 0.167100 ; 0.516738 2.480420 0.167100 ; 0.519257 2.472002 0.612584 ; 0.253608 1.439303 ; 0.286656 1.422198 ; -2.106533 ; -2.073174 ; 5.578102 5.025266 5.488419 5.080051 ; -0.001013 0.161441 ; -0.001461 0.164807
0.514219 2.488838 0.167100 ; 0.516377 2.481717 0.167100 ; 0.518536 2.474596 0.425645 ; 0.253608 1.439303 ; 0.282301 1.424452 ; -1.429849 ; -1.675577 ; 4.885784 4.721429 5.339020 4.850940 ; -0.004011 0.150924 ; -0.003037 0.156227
0.514219 2.488838 0.167100 ; 0.516071 2.482826 0.167100 ; 0.517923 2.476814 0.315145 ; 0.253608 1.439303 ; 0.278520 1.426409 ; -1.582571 ; -1.618097 ; 5.099938 4.596957 4.806126 4.586986 ; 0.001020 0.145578 ; -0.000529 0.149645
0.514219 2.488838 0.167100 ; 0.515806 2.483773 0.167100 ; 0.517393 2.478708 0.249083 ; 0.257906 1.445036 ; 0.275237 1.428108 ; -0.501990 ; -0.928305 ; 4.726414 4.751341 4.457474 4.203491 ; -0.002826 0.138299 ; -0.001949 0.142633
0.514219 2.488838 0.167100 ; 0.515583 2.484577 0.167100 ; 0.516947 2.480316 0.212378 ; 0.257906 1.445036 ; 0.272953 1.430339 ; -3.896696 ; -2.762872 ; 4.830999 3.680513 4.372831 3.745269 ; 0.003321 0.126821 ; 0.001308 0.132860
0.514219 2.488838 0.167100 ; 0.515391 2.485267 0.167100 ; 0.516563 2.481697 0.182590 ; 0.257906 1.445036 ; 0.270971 1.432275 ; -2.750440 ; -2.755188 ; 4.835984 3.944522 4.123779 3.760225 ; 0.003438 0.127085 ; 0.002625 0.129291
0.514219 2.488838 0.167100 ; 0.515225 2.485856 0.167100 ; 0.516230 2.482875 0.164799 ; 0.257906 1.445036 ; 0.269249 1.433957 ; -0.163888 ; -1.153677 ; 4.158677 4.128764 3.939537 3.894668 ; -0.000503 0.122931 ; 0.000692 0.125360
0.514219 2.488838 0.167100 ; 0.515082 2.486357 0.167100 ; 0.515944 2.483877 0.160855 ; 0.257906 1.445036 ; 0.267754 1.435417 ; 0.141796 ; -0.353030 ; 3.705440 3.700455 3.884752 3.954438 ; 0.000219 0.116249 ; 0.000399 0.119729
0.514219 2.488838 0.167100 ; 0.515099 2.488658 0.159655 ; 0.515796 2.484715 0.160375 ; 0.257911 1.445802 ; 0.266457 1.436785 ; 0.523962 ; 0.188981 ; 3.800054 3.839883 3.625728 3.824981 ; 0.000857 0.115073 ; 0.000683 0.116851
