lidarPos ; odometryPos ; filteredPos ; opponentPos ; opponentFilteredPos ; measuredOmega ; filteredOmega ; wheelSpeeds ; measuredSpeed ; filteredMeasuredSpeed
0.000000 0.000000 0.000000 ; 0.085667 -0.001801 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -1.298859 ; 0.000000 ; 5.224465 -5.339020 -5.184636 4.786184 ; 0.152058 -0.003912 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.086323 -0.001818 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -1.298859 ; 0.000000 ; 5.224465 -5.339020 -5.184636 4.786184 ; 0.152058 -0.003912 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.086975 -0.001835 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -1.298859 ; 0.000000 ; 4.522230 -5.418732 -4.895755 5.498390 ; 0.152058 -0.003912 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.087621 -0.001844 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.993174 ; 0.000000 ; 4.522230 -5.418732 -4.895755 5.498390 ; 0.150583 -0.002241 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.088275 -0.001854 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.993174 ; 0.000000 ; 4.522230 -5.418732 -4.895755 5.498390 ; 0.150583 -0.002241 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.088922 -0.001864 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.993174 ; 0.000000 ; 5.353977 -5.075066 -4.950540 5.085037 ; 0.150583 -0.002241 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.089581 -0.001850 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.862304 ; 0.000000 ; 5.353977 -5.075066 -4.950540 5.085037 ; 0.151542 0.003152 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.090244 -0.001836 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.862304 ; 0.000000 ; 4.796155 -5.428649 -4.806126 5.353977 ; 0.151542 0.003152 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.090897 -0.001839 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.141796 ; 0.000000 ; 4.796155 -5.428649 -4.806126 5.353977 ; 0.150952 -0.000645 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.091564 -0.001842 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.141796 ; 0.000000 ; 4.796155 -5.428649 -4.806126 5.353977 ; 0.150952 -0.000645 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.092215 -0.001845 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.141796 ; 0.000000 ; 5.015295 -5.085037 -4.890769 5.249392 ; 0.150952 -0.000645 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.092859 -0.001835 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.087287 ; 0.000000 ; 5.015295 -5.085037 -4.890769 5.249392 ; 0.149882 0.002203 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.093498 -0.001826 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.087287 ; 0.000000 ; 5.453576 -4.562059 -4.796155 5.468532 ; 0.149882 0.002203 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.094147 -0.001774 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.545814 ; 0.000000 ; 5.453576 -4.562059 -4.796155 5.468532 ; 0.150177 0.011925 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.094793 -0.001723 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.545814 ; 0.000000 ; 5.453576 -4.562059 -4.796155 5.468532 ; 0.150177 0.011925 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.095438 -0.001672 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.545814 ; 0.000000 ; 4.691571 -4.636786 -4.895755 5.578102 ; 0.150177 0.011925 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.096070 -0.001648 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 2.510431 ; 0.000000 ; 4.691571 -4.636786 -4.895755 5.578102 ; 0.146637 0.005621 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.096699 -0.001624 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 2.510431 ; 0.000000 ; 4.646757 -4.626815 -5.055124 5.508361 ; 0.146637 0.005621 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.097325 -0.001608 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 2.826921 ; 0.000000 ; 4.646757 -4.626815 -5.055124 5.508361 ; 0.146895 0.003608 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.097959 -0.001593 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 2.826921 ; 0.000000 ; 4.646757 -4.626815 -5.055124 5.508361 ; 0.146895 0.003608 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.098586 -0.001577 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 2.826921 ; 0.000000 ; 4.696556 -4.054092 -4.920682 5.752428 ; 0.146895 0.003608 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.099203 -0.001529 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 4.213187 ; 0.000000 ; 4.696556 -4.054092 -4.920682 5.752428 ; 0.143834 0.011241 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.099824 -0.001480 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 4.213187 ; 0.000000 ; 4.761312 -4.342919 -5.030252 5.254377 ; 0.143834 0.011241 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.100442 -0.001459 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 2.586912 ; 0.000000 ; 4.761312 -4.342919 -5.030252 5.254377 ; 0.143576 0.004899 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.101074 -0.001438 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 2.586912 ; 0.000000 ; 4.761312 -4.342919 -5.030252 5.254377 ; 0.143576 0.004899 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.101713 -0.001416 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 2.586912 ; 0.000000 ; 5.209508 -4.671629 -5.234436 5.692658 ; 0.143576 0.004899 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.102372 -0.001383 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 2.292273 ; 0.000000 ; 5.209508 -4.671629 -5.234436 5.692658 ; 0.154086 0.007596 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.103033 -0.001351 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 2.292273 ; 0.000000 ; 5.065095 -4.885784 -4.960510 5.443605 ; 0.154086 0.007596 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.103693 -0.001329 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.993294 ; 0.000000 ; 5.065095 -4.885784 -4.960510 5.443605 ; 0.150730 0.005051 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.104348 -0.001307 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.993294 ; 0.000000 ; 5.065095 -4.885784 -4.960510 5.443605 ; 0.150730 0.005051 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.105000 -0.001285 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.993294 ; 0.000000 ; 5.144807 -5.184636 -4.920682 5.403776 ; 0.150730 0.005051 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.105655 -0.001271 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.010926 ; 0.000000 ; 5.144807 -5.184636 -4.920682 5.403776 ; 0.152943 0.003380 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.106306 -0.001256 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.010926 ; 0.000000 ; 5.144807 -5.184636 -4.920682 5.403776 ; 0.152943 0.003380 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.106963 -0.001242 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.010926 ; 0.000000 ; 5.637873 -6.230537 -5.174665 5.224465 ; 0.152943 0.003380 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.107674 -0.001259 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -3.220012 ; 0.000000 ; 5.637873 -6.230537 -5.174665 5.224465 ; 0.164893 -0.004139 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.108381 -0.001277 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -3.220012 ; 0.000000 ; 5.583088 -5.612945 -5.916783 5.632887 ; 0.164893 -0.004139 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.109101 -0.001287 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.775017 ; 0.000000 ; 5.583088 -5.612945 -5.916783 5.632887 ; 0.168433 -0.002392 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.109825 -0.001298 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.775017 ; 0.000000 ; 5.583088 -5.612945 -5.916783 5.632887 ; 0.168433 -0.002392 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.110542 -0.001308 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.775017 ; 0.000000 ; 5.593004 -5.792257 -5.921714 5.304177 ; 0.168433 -0.002392 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.111265 -0.001335 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.349268 ; 0.000000 ; 5.593004 -5.792257 -5.921714 5.304177 ; 0.167437 -0.006228 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.111979 -0.001361 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.349268 ; 0.000000 ; 5.538219 -5.822115 -4.935583 5.124866 ; 0.167437 -0.006228 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.112656 -0.001364 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -2.848773 ; 0.000000 ; 5.538219 -5.822115 -4.935583 5.124866 ; 0.158622 -0.000721 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.113353 -0.001368 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -2.848773 ; 0.000000 ; 5.538219 -5.822115 -4.935583 5.124866 ; 0.158622 -0.000721 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.114036 -0.001371 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -2.848773 ; 0.000000 ; 5.070081 -6.280337 -5.144807 5.119880 ; 0.158622 -0.000721 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.114740 -0.001412 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -2.379440 ; 0.000000 ; 5.070081 -6.280337 -5.144807 5.119880 ; 0.160061 -0.009419 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.115434 -0.001453 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -2.379440 ; 0.000000 ; 5.762344 -6.046240 -5.169680 4.910711 ; 0.160061 -0.009419 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.116127 -0.001471 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -3.787438 ; 0.000000 ; 5.762344 -6.046240 -5.169680 4.910711 ; 0.162089 -0.004139 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.116826 -0.001489 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -3.787438 ; 0.000000 ; 5.762344 -6.046240 -5.169680 4.910711 ; 0.162089 -0.004139 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.117518 -0.001506 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -3.787438 ; 0.000000 ; 5.184636 -5.329049 -4.900740 5.065095 ; 0.162089 -0.004139 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.118172 -0.001506 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -1.200646 ; 0.000000 ; 5.184636 -5.329049 -4.900740 5.065095 ; 0.151652 0.000152 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.118820 -0.001505 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -1.200646 ; 0.000000 ; 5.368933 -5.259363 -5.005325 4.940569 ; 0.151652 0.000152 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.119478 -0.001503 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -1.495525 ; 0.000000 ; 5.368933 -5.259363 -5.005325 4.940569 ; 0.152353 0.000342 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.120133 -0.001502 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -1.495525 ; 0.000000 ; 5.368933 -5.259363 -5.005325 4.940569 ; 0.152353 0.000342 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.120790 -0.001500 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -1.495525 ; 0.000000 ; 5.020281 -4.771228 -4.945554 5.319078 ; 0.152353 0.000342 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.121426 -0.001480 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 1.036878 ; 0.000000 ; 5.020281 -4.771228 -4.945554 5.319078 ; 0.148517 0.004747 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.122065 -0.001460 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 1.036878 ; 0.000000 ; 5.020281 -4.771228 -4.945554 5.319078 ; 0.148517 0.004747 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.122703 -0.001439 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 1.036878 ; 0.000000 ; 4.646757 -5.149793 -5.418732 4.990368 ; 0.148517 0.004747 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.123346 -0.001470 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 1.342442 ; 0.000000 ; 4.646757 -5.149793 -5.418732 4.990368 ; 0.149624 -0.007102 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.124037 -0.001503 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 1.342442 ; 0.000000 ; 4.885784 -5.304177 -5.588073 5.478503 ; 0.149624 -0.007102 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.124717 -0.001520 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 1.921154 ; 0.000000 ; 4.885784 -5.304177 -5.588073 5.478503 ; 0.157406 -0.004026 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.125390 -0.001537 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 1.921154 ; 0.000000 ; 4.885784 -5.304177 -5.588073 5.478503 ; 0.157406 -0.004026 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.126070 -0.001555 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 1.921154 ; 0.000000 ; 4.870882 -4.417646 -5.309162 5.602974 ; 0.157406 -0.004026 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.126711 -0.001530 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 3.558234 ; 0.000000 ; 4.870882 -4.417646 -5.309162 5.602974 ; 0.149587 0.005696 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.127352 -0.001506 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 3.558234 ; 0.000000 ; 4.980452 -4.611859 -5.304177 5.812144 ; 0.149587 0.005696 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.128005 -0.001477 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 3.339957 ; 0.000000 ; 4.980452 -4.611859 -5.304177 5.812144 ; 0.153349 0.006684 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.128665 -0.001449 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 3.339957 ; 0.000000 ; 4.980452 -4.611859 -5.304177 5.812144 ; 0.153349 0.006684 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.129328 -0.001420 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 3.339957 ; 0.000000 ; 5.015295 -4.442518 -4.611859 4.900740 ; 0.153349 0.006684 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.129933 -0.001391 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.120065 ; 0.000000 ; 5.015295 -4.442518 -4.611859 4.900740 ; 0.140477 0.006570 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.130535 -0.001363 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.120065 ; 0.000000 ; 4.990368 -4.970481 -5.468532 4.771228 ; 0.140477 0.006570 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.131180 -0.001385 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.611249 ; 0.000000 ; 4.990368 -4.970481 -5.468532 4.771228 ; 0.149587 -0.005165 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.131820 -0.001408 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.611249 ; 0.000000 ; 4.990368 -4.970481 -5.468532 4.771228 ; 0.149587 -0.005165 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.132474 -0.001430 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.611249 ; 0.000000 ; 4.577015 -5.249392 -6.733573 4.855926 ; 0.149587 -0.005165 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.133159 -0.001514 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 3.863919 ; 0.000000 ; 4.577015 -5.249392 -6.733573 4.855926 ; 0.158586 -0.019445 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.133842 -0.001598 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 3.863919 ; 0.000000 ; 4.696556 -6.046240 -5.000339 5.065095 ; 0.158586 -0.019445 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.134503 -0.001640 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -1.484479 ; 0.000000 ; 4.696556 -6.046240 -5.000339 5.065095 ; 0.154086 -0.009798 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.135185 -0.001683 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -1.484479 ; 0.000000 ; 4.696556 -6.046240 -5.000339 5.065095 ; 0.154086 -0.009798 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.135854 -0.001726 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -1.484479 ; 0.000000 ; 4.188535 -5.627902 -5.254377 4.586986 ; 0.154086 -0.009798 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.136485 -0.001795 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.054629 ; 0.000000 ; 4.188535 -5.627902 -5.254377 4.586986 ; 0.145567 -0.016065 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.137110 -0.001864 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.054629 ; 0.000000 ; 4.238334 -6.230537 -4.706527 4.502288 ; 0.145567 -0.016065 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.137740 -0.001937 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -2.761486 ; 0.000000 ; 4.238334 -6.230537 -4.706527 4.502288 ; 0.145715 -0.016748 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.138359 -0.002008 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -2.761486 ; 0.000000 ; 4.238334 -6.230537 -4.706527 4.502288 ; 0.145715 -0.016748 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.138987 -0.002080 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -2.761486 ; 0.000000 ; 4.701542 -5.025266 -5.199592 4.547157 ; 0.145715 -0.016748 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.139602 -0.002112 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.043704 ; 0.000000 ; 4.701542 -5.025266 -5.199592 4.547157 ; 0.144203 -0.007443 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.140220 -0.002144 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.043704 ; 0.000000 ; 4.701542 -5.025266 -5.199592 4.547157 ; 0.144203 -0.007443 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.140837 -0.002176 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.043704 ; 0.000000 ; 5.563146 -5.578102 -5.314148 5.249392 ; 0.144203 -0.007443 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.141527 -0.002178 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -1.266081 ; 0.000000 ; 5.563146 -5.578102 -5.314148 5.249392 ; 0.160725 -0.000608 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.142211 -0.002181 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -1.266081 ; 0.000000 ; 4.472431 -5.677701 -5.174665 5.184636 ; 0.160725 -0.000608 ; 0.000000 0.000000 ; 0.000000 0.000000
