lidarPos ; odometryPos ; filteredPos ; opponentPos ; opponentFilteredPos ; measuredOmega ; filteredOmega ; wheelSpeeds ; measuredSpeed ; filteredMeasuredSpeed
0.000000 0.000000 0.000000 ; 0.001471 0.645068 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.556619 ; 0.000000 ; 14.712246 15.155511 14.029898 14.184337 ; -0.004241 0.424243 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001385 0.662970 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 1.309905 ; 0.000000 ; 13.571731 14.488120 14.343707 14.453277 ; -0.002139 0.442890 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001142 0.680619 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 2.248450 ; 0.000000 ; 14.557861 14.552876 15.011098 14.712246 ; -0.005975 0.433548 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001048 0.699908 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.665878 ; 0.000000 ; 14.697289 14.577748 14.717231 14.806859 ; -0.002176 0.448625 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001118 0.720105 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.065555 ; 0.000000 ; 14.901528 15.175453 14.597690 14.941357 ; 0.001549 0.448358 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001142 0.741493 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 1.353488 ; 0.000000 ; 14.816830 14.722216 14.393506 14.508062 ; 0.000516 0.454587 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001221 0.764324 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.043704 ; 0.000000 ; 14.786972 15.409495 14.119581 14.483135 ; 0.001549 0.445624 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001123 0.787290 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 2.161043 ; 0.000000 ; 14.403477 14.846743 14.388521 14.348692 ; -0.001918 0.448358 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000940 0.809953 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.884156 ; 0.000000 ; 14.398492 14.323765 13.711159 14.313794 ; -0.003577 0.442169 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001197 0.832130 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 1.156942 ; 0.000000 ; 14.159410 14.293907 13.601589 14.124567 ; 0.005016 0.432712 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001344 0.854073 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 1.440895 ; 0.000000 ; 13.611560 14.099639 13.760958 13.875514 ; 0.002877 0.428383 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001210 0.874609 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 1.320711 ; 0.000000 ; 13.760958 13.940270 13.895456 14.144454 ; -0.002766 0.422040 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001233 0.893753 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.938665 ; 0.000000 ; 13.870528 13.516946 14.064796 13.746057 ; 0.000516 0.425040 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001245 0.912829 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -1.473433 ; 0.000000 ; 13.925313 14.164395 13.825714 13.940270 ; 0.000258 0.420901 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001203 0.932063 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.775017 ; 0.000000 ; 13.850641 13.885485 13.352591 13.317693 ; -0.000922 0.425914 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001180 0.950745 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.000120 ; 0.000000 ; 13.611560 13.955226 12.964110 13.531902 ; -0.000516 0.414862 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001265 0.971868 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 1.997515 ; 0.000000 ; 13.287835 13.621530 13.233050 13.536833 ; 0.001660 0.412242 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001253 0.992757 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 1.397072 ; 0.000000 ; 13.173279 13.098553 13.178265 13.218094 ; -0.000222 0.409318 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001292 1.010863 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.076481 ; 0.000000 ; 13.168294 12.899354 13.516946 13.128465 ; 0.000848 0.401608 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001252 1.028977 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -1.440775 ; 0.000000 ; 13.566745 13.651388 14.239122 14.552876 ; -0.000885 0.401950 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001329 1.048528 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.873110 ; 0.000000 ; 15.245140 15.230238 15.364681 15.469265 ; 0.001697 0.427091 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001369 1.069680 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.196546 ; 0.000000 ; 16.569951 16.644678 16.330869 16.520152 ; 0.000885 0.467499 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001412 1.094649 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.578591 ; 0.000000 ; 17.800149 18.223473 17.496311 17.760265 ; 0.000848 0.503767 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001351 1.122507 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 1.506210 ; 0.000000 ; 18.641811 18.248345 18.701582 18.656768 ; -0.001180 0.543529 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001436 1.141181 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.960517 ; 0.000000 ; 19.015336 18.910751 18.283243 18.701582 ; 0.002582 0.566163 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001533 1.155456 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.687610 ; 0.000000 ; 19.095048 18.920722 18.900835 19.363988 ; 0.003872 0.571214 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001651 1.169978 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.632981 ; 0.000000 ; 20.130978 19.772410 19.702669 19.189662 ; 0.004721 0.581659 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001622 1.184978 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -1.910108 ; 0.000000 ; 19.627942 19.558255 19.896882 19.204618 ; -0.001144 0.600837 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001507 1.199871 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -1.669858 ; 0.000000 ; 19.294246 19.443700 19.916823 19.807253 ; -0.004610 0.596963 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001459 1.214804 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.087407 ; 0.000000 ; 20.399918 20.300319 20.454703 20.190748 ; -0.001918 0.598293 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001429 1.230288 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.796749 ; 0.000000 ; 20.210690 20.404903 20.389947 20.155905 ; -0.001217 0.620281 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001348 1.246132 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.087287 ; 0.000000 ; 20.534415 19.906852 20.624043 20.813326 ; -0.003171 0.618876 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001501 1.261915 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.960517 ; 0.000000 ; 20.753555 20.469659 20.648970 20.375045 ; 0.006049 0.624345 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001503 1.277651 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -1.222498 ; 0.000000 ; 20.902954 20.937797 20.997568 21.007538 ; 0.000074 0.627156 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001498 1.293663 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.098213 ; 0.000000 ; 21.052353 21.321292 20.887998 21.296420 ; -0.000184 0.639346 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001524 1.309805 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 1.484479 ; 0.000000 ; 20.783413 20.962724 20.559287 20.539400 ; 0.001033 0.644776 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001487 1.325642 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.349388 ; 0.000000 ; 21.316307 21.605188 20.693785 21.166908 ; -0.001475 0.631713 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001521 1.341848 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 1.669978 ; 0.000000 ; 21.107138 21.440833 21.256591 21.171894 ; 0.001364 0.646485 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001443 1.358096 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.545694 ; 0.000000 ; 21.241635 20.773442 21.092236 21.211722 ; -0.003098 0.647967 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001552 1.374210 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.764211 ; 0.000000 ; 21.171894 21.097167 21.346220 20.793384 ; 0.004352 0.642954 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001464 1.390343 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -1.375340 ; 0.000000 ; 21.206737 20.878027 21.211722 20.922896 ; -0.003540 0.643637 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001471 1.406448 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -1.353368 ; 0.000000 ; 21.122094 21.032466 21.166908 21.156937 ; 0.000295 0.642194 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001486 1.423044 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.218277 ; 0.000000 ; 20.887998 21.007538 21.161923 20.897968 ; 0.000590 0.644169 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001412 1.439713 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.316490 ; 0.000000 ; 21.147021 21.321292 20.957739 21.386048 ; -0.002840 0.640181 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001459 1.455895 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 1.320590 ; 0.000000 ; 21.137050 20.718657 20.868111 20.947768 ; 0.001881 0.646713 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001552 1.471858 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.742359 ; 0.000000 ; 21.186850 21.415961 21.241635 21.445819 ; 0.003688 0.638017 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001547 1.488124 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.949591 ; 0.000000 ; 21.281464 21.331263 20.868111 21.495618 ; -0.000185 0.650360 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001727 1.515348 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 1.484359 ; 0.000000 ; 20.803355 21.092236 21.251606 20.828227 ; 0.004278 0.647967 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001595 1.531335 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.294759 ; 0.000000 ; 21.271493 21.699802 21.281464 21.719744 ; -0.005274 0.640334 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001597 1.547693 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 1.899182 ; 0.000000 ; 22.606275 21.859227 22.003640 21.759573 ; 0.000074 0.655562 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001690 1.564507 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -2.172089 ; 0.000000 ; 21.884099 22.307423 22.282550 21.640086 ; 0.003725 0.672766 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001493 1.581290 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.480258 ; 0.000000 ; 22.471778 22.287536 22.576363 22.521578 ; -0.007892 0.671892 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001517 1.598386 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.523842 ; 0.000000 ; 22.795503 22.412007 22.705874 23.248739 ; 0.000959 0.685184 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001688 1.615740 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.349268 ; 0.000000 ; 23.428051 23.198940 23.642205 23.736819 ; 0.006860 0.695134 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001748 1.633649 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.294759 ; 0.000000 ; 23.388222 24.025701 23.517679 23.408109 ; 0.002397 0.716819 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001610 1.651617 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 1.156942 ; 0.000000 ; 24.214983 24.598478 24.005759 24.588507 ; -0.005532 0.719364 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001647 1.670155 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 2.117579 ; 0.000000 ; 25.001860 25.076587 24.424152 24.553609 ; 0.001475 0.742758 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001657 1.689009 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.447481 ; 0.000000 ; 24.518766 25.355498 24.827534 24.409196 ; 0.000405 0.755328 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001425 1.707889 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.916933 ; 0.000000 ; 24.942090 25.360483 25.056645 25.091543 ; -0.009294 0.755746 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001354 1.727014 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.993414 ; 0.000000 ; 25.629423 25.470053 25.275785 25.300712 ; -0.002840 0.765962 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001388 1.746382 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.294639 ; 0.000000 ; 25.833606 25.171201 25.584609 24.932119 ; 0.001365 0.775305 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001390 1.765716 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -2.881670 ; 0.000000 ; 25.275785 25.395326 26.286843 25.768851 ; 0.000073 0.774127 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001272 1.785301 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.873230 ; 0.000000 ; 26.232058 26.072688 26.510969 26.411315 ; -0.004721 0.783318 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001283 1.805454 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.567665 ; 0.000000 ; 25.908333 25.430170 26.391428 26.520885 ; 0.000442 0.802382 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001395 1.825375 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.764211 ; 0.000000 ; 26.466100 26.326672 26.749996 26.346613 ; 0.004499 0.794939 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001346 1.845583 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -1.189600 ; 0.000000 ; 26.779908 27.018935 26.645411 26.779908 ; -0.001955 0.807433 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001327 1.866105 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.818600 ; 0.000000 ; 26.979107 27.168389 26.515954 26.769937 ; -0.000774 0.817611 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001339 1.886560 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.971443 ; 0.000000 ; 26.784894 26.436242 26.745010 26.789879 ; 0.000479 0.819206 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001412 1.906880 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.665758 ; 0.000000 ; 27.272974 27.447300 27.472172 27.591713 ; 0.002914 0.814041 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001402 1.927770 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.644026 ; 0.000000 ; 27.546899 27.093662 27.626556 27.183290 ; -0.000406 0.837132 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001403 1.948626 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -1.964737 ; 0.000000 ; 26.725123 26.954234 27.108618 26.535841 ; 0.000074 0.834587 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001254 1.969288 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.753165 ; 0.000000 ; 27.013950 26.829708 27.412401 27.676356 ; -0.005938 0.818371 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001338 1.990405 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.174694 ; 0.000000 ; 27.766039 27.427358 27.312802 26.759967 ; 0.003319 0.830637 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001298 2.011208 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -1.953811 ; 0.000000 ; 27.297846 27.437329 27.053833 27.248046 ; -0.001586 0.833182 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001308 2.030453 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.731313 ; 0.000000 ; 2.569911 6.624003 4.342919 8.217754 ; 0.000405 0.831435 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001277 2.034294 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 17.376708 ; 0.000000 ; 12.769842 3.849854 0.776906 2.246186 ; -0.001327 0.165884 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.003058 2.037762 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -16.328665 ; 0.000000 ; 8.835291 15.558948 8.302397 10.050533 ; 0.076933 0.149781 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.002205 2.045308 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 18.566428 ; 0.000000 ; 3.974380 5.642858 0.901433 -0.776906 ; -0.036844 0.325958 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001631 2.047027 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.021612 ; 0.000000 ; 7.097127 2.051918 2.091747 2.460341 ; -0.024783 0.074283 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.002559 2.049444 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -10.249074 ; 0.000000 ; 0.796848 4.303090 2.779080 3.640684 ; 0.040090 0.104475 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001777 2.052950 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 9.572390 ; 0.000000 ; 0.004931 -0.034843 -1.374556 -2.027046 ; -0.019584 0.087841 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001563 2.051712 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -1.517136 ; 0.000000 ; -3.057991 -3.331916 -3.361774 -3.879766 ; -0.004537 -0.026166 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001477 2.046793 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -1.735534 ; 0.000000 ; -4.228363 -4.925667 -4.268247 -4.532201 ; -0.001807 -0.103943 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001629 2.040305 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -2.106653 ; 0.000000 ; -3.815010 -3.610826 -3.232317 -3.167561 ; 0.003209 -0.136907 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001580 2.035316 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.589397 ; 0.000000 ; -3.008191 -2.878679 -1.972261 -2.101718 ; -0.001032 -0.105425 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001489 2.031717 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000120 ; 0.000000 ; -1.648482 -1.524010 -0.393411 -0.547850 ; -0.001918 -0.075954 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001391 2.030223 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.065675 ; 0.000000 ; -0.074672 0.000000 0.622522 0.642464 ; -0.002065 -0.031368 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001372 2.030654 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.207352 ; 0.000000 ; 0.677307 0.712205 0.517938 0.602635 ; -0.000405 0.009076 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.001389 2.031563 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.262101 ; 0.000000 ; 0.373524 0.353583 0.069687 0.064701 ; 0.000369 0.019140 ; 0.000000 0.000000 ; 0.000000 0.000000
