lidarPos ; odometryPos ; filteredPos ; opponentPos ; opponentFilteredPos ; measuredOmega ; filteredOmega ; wheelSpeeds ; measuredSpeed ; filteredMeasuredSpeed
1.020750 2.313936 52.018009 ; 1.431188 2.494222 359.251007 ; 1.430402 2.495837 359.248413 ; 1.459612 1.198581 ; 1.451739 1.476230 ; -0.447481 ; -0.184598 ; 0.572723 0.423324 0.507967 0.453182 ; 0.000897 0.014914 ; 0.000607 0.014432
1.020750 2.313936 52.018009 ; 1.431204 2.494448 359.247101 ; 1.430543 2.495593 359.247894 ; 1.459612 1.198581 ; 1.452776 1.439643 ; 0.218397 ; 0.064467 ; 0.353583 0.363553 0.338626 0.428309 ; 0.000739 0.011308 ; 0.000688 0.012501
1.020750 2.313936 52.018009 ; 1.431195 2.494617 359.248474 ; 1.430657 2.495422 359.248108 ; 1.459612 1.198581 ; 1.453677 1.407877 ; 0.087287 ; 0.078571 ; 0.209169 0.268940 0.323725 0.303783 ; -0.000480 0.008438 ; -0.000033 0.009990
1.020750 2.313936 52.018009 ; 1.431179 2.494756 359.250122 ; 1.430748 2.495305 359.248932 ; 1.479112 1.199101 ; 1.454459 1.380297 ; 0.360074 ; 0.252549 ; 0.109570 0.253983 0.263954 0.283841 ; -0.000831 0.006961 ; -0.000526 0.008118
1.020750 2.313936 52.018009 ; 1.431158 2.494872 359.255432 ; 1.430820 2.495229 359.251526 ; 1.479112 1.199101 ; 1.457708 1.356420 ; 0.076481 ; 0.143733 ; 0.114501 0.209169 0.248998 0.189227 ; -0.001067 0.005824 ; -0.000861 0.006700
1.020750 2.313936 52.018009 ; 1.431148 2.494980 359.258453 ; 1.430878 2.495186 359.254303 ; 1.479112 1.199101 ; 1.460528 1.335690 ; 0.076361 ; 0.102095 ; 0.144413 0.199198 0.189227 0.169286 ; -0.000483 0.005361 ; -0.000627 0.005872
1.020750 2.313936 52.018009 ; 1.431156 2.495028 359.260620 ; 1.430927 2.495158 359.256836 ; 1.479112 1.199101 ; 1.462977 1.317691 ; -0.120185 ; -0.035281 ; 0.109570 0.059716 0.074672 0.069687 ; 0.000363 0.002387 ; -0.000015 0.003718
1.020750 2.313936 52.018009 ; 1.431166 2.495039 359.259888 ; 1.430969 2.495137 359.258057 ; 0.225524 2.511490 ; 1.465103 1.302064 ; -0.065675 ; -0.054066 ; 0.054785 0.004931 0.000000 0.019887 ; 0.000524 0.000600 ; 0.000318 0.001791
1.020750 2.313936 52.018009 ; 1.431174 2.495047 359.258759 ; 1.431005 2.495121 359.258331 ; 0.225524 2.511490 ; 1.301758 1.461435 ; -0.109139 ; -0.088103 ; 0.049800 0.000000 0.000000 0.000000 ; 0.000374 0.000375 ; 0.000352 0.000916
1.020750 2.313936 52.018009 ; 1.431180 2.495053 359.256897 ; 1.431035 2.495109 359.257751 ; 0.225524 2.511490 ; 1.159938 1.599806 ; -0.087287 ; -0.087599 ; 0.039829 0.000000 0.000000 0.000000 ; 0.000299 0.000300 ; 0.000319 0.000535
1.020750 2.313936 52.018009 ; 1.431187 2.495059 359.255035 ; 1.431062 2.495100 359.256683 ; 0.225524 2.511490 ; 1.036806 1.719942 ; -0.098213 ; -0.094159 ; 0.044814 0.000000 0.000000 0.000000 ; 0.000336 0.000337 ; 0.000330 0.000413
1.020750 2.313936 52.018009 ; 1.431192 2.495065 359.253052 ; 1.431085 2.495094 359.255219 ; 0.225524 2.511490 ; 0.929900 1.824248 ; -0.076361 ; -0.083159 ; 0.034843 0.000000 0.000000 0.000000 ; 0.000261 0.000262 ; 0.000288 0.000320
1.020750 2.313936 52.018009 ; 1.431195 2.495068 359.251282 ; 1.431104 2.495090 359.253632 ; 1.430463 1.197137 ; 0.837081 1.914809 ; -0.043583 ; -0.058700 ; 0.019887 0.000000 0.000000 0.000000 ; 0.000149 0.000150 ; 0.000202 0.000215
1.020750 2.313936 52.018009 ; 1.431204 2.495078 359.250061 ; 1.431122 2.495087 359.252197 ; 1.430463 1.197137 ; 0.915274 1.820238 ; 0.076481 ; 0.024847 ; 0.014902 0.000000 0.000000 0.049800 ; 0.000486 0.000487 ; 0.000377 0.000383
1.020750 2.313936 52.018009 ; 1.431206 2.495079 359.250580 ; 1.431136 2.495086 359.251556 ; 1.430463 1.197137 ; 0.983162 1.738129 ; -0.021732 ; -0.003940 ; 0.009916 0.000000 0.000000 0.000000 ; 0.000074 0.000075 ; 0.000190 0.000192
1.020750 2.313936 52.018009 ; 1.431208 2.495080 359.250488 ; 1.431149 2.495085 359.251129 ; 1.478288 1.188942 ; 1.042105 1.666841 ; -0.021732 ; -0.014936 ; 0.009916 0.000000 0.000000 0.000000 ; 0.000074 0.000075 ; 0.000119 0.000120
1.020750 2.313936 52.018009 ; 1.431210 2.495083 359.250183 ; 1.431160 2.495085 359.250763 ; 1.478288 1.188942 ; 1.099583 1.603866 ; -0.032658 ; -0.025889 ; 0.014902 0.000000 0.000000 0.000000 ; 0.000112 0.000112 ; 0.000114 0.000115
1.020750 2.313936 52.018009 ; 1.431211 2.495083 359.249634 ; 1.431169 2.495084 359.250305 ; 1.478288 1.188942 ; 1.149487 1.549189 ; -0.010806 ; -0.016567 ; 0.004931 0.000000 0.000000 0.000000 ; 0.000037 0.000037 ; 0.000067 0.000067
1.020750 2.313936 52.018009 ; 1.431212 2.495085 359.249298 ; 1.431176 2.495085 359.249908 ; 1.478288 1.188942 ; 1.192814 1.501718 ; -0.021732 ; -0.019759 ; 0.009916 0.000000 0.000000 0.000000 ; 0.000074 0.000075 ; 0.000071 0.000072
1.020750 2.313936 52.018009 ; 1.431216 2.495089 359.248566 ; 1.431183 2.495085 359.249359 ; 1.458694 1.187375 ; 1.227850 1.460295 ; -0.032658 ; -0.027731 ; 0.014902 0.000000 0.000000 0.000000 ; 0.000112 0.000112 ; 0.000096 0.000097
1.020750 2.313936 52.018009 ; 1.431214 2.495094 359.248413 ; 1.431188 2.495087 359.248993 ; 1.458694 1.187375 ; 1.258270 1.424332 ; -0.141796 ; -0.098227 ; 0.034843 0.034843 0.064701 0.000000 ; -0.000466 0.001031 ; -0.000251 0.000674
1.020750 2.313936 52.018009 ; 1.431214 2.495101 359.246338 ; 1.431193 2.495089 359.247925 ; 1.458694 1.187375 ; 1.284681 1.393107 ; 0.065435 ; 0.002922 ; 0.009916 0.024872 0.000000 0.014902 ; 0.000005 0.000379 ; -0.000093 0.000492
1.020750 2.313936 52.018009 ; 1.431220 2.495107 359.246399 ; 1.431198 2.495092 359.247314 ; 1.458694 1.187375 ; 1.307611 1.365996 ; 0.043704 ; 0.028126 ; 0.009916 0.000000 0.000000 0.029858 ; 0.000298 0.000299 ; 0.000149 0.000373
1.020750 2.313936 52.018009 ; 1.431221 2.495108 359.246979 ; 1.431202 2.495095 359.247192 ; 1.458694 1.187375 ; 1.327520 1.342459 ; -0.010806 ; 0.004065 ; 0.004931 0.000000 0.000000 0.000000 ; 0.000037 0.000037 ; 0.000080 0.000165
1.020750 2.313936 52.018009 ; 1.431224 2.495111 359.247070 ; 1.431206 2.495098 359.247131 ; 1.466663 1.189567 ; 1.344805 1.322023 ; -0.043583 ; -0.025383 ; 0.019887 0.000000 0.000000 0.000000 ; 0.000149 0.000150 ; 0.000123 0.000156
1.020750 2.313936 52.018009 ; 1.431214 2.495123 359.246552 ; 1.431207 2.495102 359.246918 ; 1.466663 1.189567 ; 1.360863 1.304568 ; -0.032658 ; -0.029879 ; 0.004931 0.029858 0.039829 0.000000 ; -0.000472 0.000575 ; -0.000245 0.000415
1.020750 2.313936 52.018009 ; 1.431215 2.495125 359.245911 ; 1.431208 2.495106 359.246521 ; 1.466663 1.189567 ; 1.374805 1.289414 ; -0.010926 ; -0.018165 ; 0.009916 0.004931 0.000000 0.000000 ; 0.000038 0.000113 ; -0.000070 0.000228
1.020750 2.313936 52.018009 ; 1.431217 2.495127 359.245514 ; 1.431210 2.495110 359.246124 ; 1.475322 1.191845 ; 1.386909 1.276257 ; 0.010926 ; -0.000186 ; 0.004931 0.000000 0.000000 0.009916 ; 0.000111 0.000112 ; 0.000042 0.000156
1.020750 2.313936 52.018009 ; 1.431217 2.495127 359.245514 ; 1.431211 2.495113 359.245880 ; 1.475322 1.191845 ; 1.398560 1.265133 ; 0.000000 ; -0.000071 ; 0.000000 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000016 0.000060
1.020750 2.313936 52.018009 ; 1.431223 2.495133 359.245514 ; 1.431213 2.495116 359.245728 ; 1.475322 1.191845 ; 1.408675 1.255476 ; 0.065555 ; 0.040488 ; 0.004931 0.000000 0.000000 0.034843 ; 0.000298 0.000299 ; 0.000191 0.000208
1.020750 2.313936 52.018009 ; 1.431224 2.495134 359.246368 ; 1.431215 2.495119 359.245972 ; 1.475322 1.191845 ; 1.417458 1.247091 ; -0.010806 ; 0.008787 ; 0.004931 0.000000 0.000000 0.000000 ; 0.000037 0.000037 ; 0.000096 0.000102
1.020750 2.313936 52.018009 ; 1.431224 2.495134 359.246552 ; 1.431217 2.495122 359.246216 ; 1.475322 1.191845 ; 1.425083 1.239811 ; 0.000000 ; 0.003356 ; 0.000000 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000037 0.000039
1.020750 2.313936 52.018009 ; 1.431224 2.495134 359.246613 ; 1.431218 2.495124 359.246368 ; 1.450274 1.189249 ; 1.431703 1.233490 ; 0.000000 ; 0.001282 ; 0.000000 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000014 0.000015
1.020750 2.313936 52.018009 ; 1.431222 2.495136 359.246643 ; 1.431219 2.495126 359.246490 ; 1.450274 1.189249 ; 1.434150 1.227660 ; 0.032658 ; 0.020673 ; 0.000000 0.014902 0.000000 0.000000 ; -0.000109 0.000115 ; -0.000062 0.000077
1.020750 2.313936 52.018009 ; 1.431222 2.495137 359.247070 ; 1.431219 2.495128 359.246704 ; 1.450274 1.189249 ; 1.436275 1.222599 ; -0.010806 ; 0.001218 ; 0.004931 0.000000 0.000000 0.000000 ; 0.000037 0.000037 ; -0.000001 0.000052
1.020750 2.313936 52.018009 ; 1.431222 2.495137 359.247101 ; 1.431220 2.495130 359.246857 ; 1.450274 1.189249 ; 1.438120 1.218204 ; 0.000000 ; 0.000465 ; 0.000000 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; -0.000000 0.000020
1.020750 2.313936 52.018009 ; 1.431223 2.495137 359.247101 ; 1.431220 2.495131 359.246948 ; 1.467340 1.188623 ; 1.441970 1.214306 ; -0.010806 ; -0.006501 ; 0.004931 0.000000 0.000000 0.000000 ; 0.000037 0.000037 ; 0.000023 0.000031
1.020750 2.313936 52.018009 ; 1.431211 2.495152 359.246979 ; 1.431219 2.495135 359.246979 ; 1.467340 1.188623 ; 1.445313 1.210922 ; -0.054509 ; -0.036172 ; 0.004931 0.034843 0.054785 0.000000 ; -0.000618 0.000729 ; -0.000373 0.000462
1.020750 2.313936 52.018009 ; 1.431211 2.495153 359.246216 ; 1.431217 2.495138 359.246674 ; 1.467340 1.188623 ; 1.448216 1.207983 ; 0.000000 ; -0.013816 ; 0.004931 0.004931 0.000000 0.000000 ; 0.000001 0.000075 ; -0.000142 0.000223
1.020750 2.313936 52.018009 ; 1.431211 2.495153 359.245911 ; 1.431216 2.495141 359.246368 ; 1.467340 1.188623 ; 1.450736 1.205432 ; 0.000000 ; -0.005277 ; 0.000000 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; -0.000054 0.000085
1.020750 2.313936 52.018009 ; 1.431211 2.495153 359.245789 ; 1.431215 2.495143 359.246124 ; 1.469781 1.197704 ; 1.452924 1.203217 ; 0.000000 ; -0.002016 ; 0.000000 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; -0.000021 0.000033
1.020750 2.313936 52.018009 ; 1.431211 2.495153 359.245758 ; 1.431214 2.495145 359.245972 ; 1.469781 1.197704 ; 1.455145 1.202491 ; 0.000000 ; -0.000770 ; 0.000000 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; -0.000008 0.000012
1.020750 2.313936 52.018009 ; 1.431208 2.495157 359.245728 ; 1.431213 2.495147 359.245880 ; 1.469781 1.197704 ; 1.457074 1.201860 ; 0.000000 ; -0.000294 ; 0.000000 0.009916 0.009916 0.000000 ; -0.000145 0.000153 ; -0.000093 0.000099
1.020750 2.313936 52.018009 ; 1.431209 2.495157 359.245728 ; 1.431212 2.495149 359.245819 ; 1.469781 1.197704 ; 1.458748 1.201312 ; -0.010806 ; -0.006791 ; 0.004931 0.000000 0.000000 0.000000 ; 0.000037 0.000037 ; -0.000012 0.000061
1.020750 2.313936 52.018009 ; 1.431209 2.495157 359.245575 ; 1.431212 2.495150 359.245728 ; 1.452016 1.190309 ; 1.460202 1.200837 ; 0.000000 ; -0.002594 ; 0.000000 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; -0.000005 0.000023
1.020750 2.313936 52.018009 ; 1.431209 2.495157 359.245514 ; 1.431211 2.495151 359.245636 ; 1.452016 1.190309 ; 1.459123 1.199449 ; 0.000000 ; -0.000991 ; 0.000000 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; -0.000002 0.000009
1.020750 2.313936 52.018009 ; 1.431209 2.495157 359.245483 ; 1.431211 2.495152 359.245575 ; 1.452016 1.190309 ; 1.458187 1.198245 ; 0.000000 ; -0.000378 ; 0.000000 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; -0.000001 0.000003
1.020750 2.313936 52.018009 ; 1.431209 2.495157 359.245483 ; 1.431210 2.495153 359.245544 ; 1.452016 1.190309 ; 1.457374 1.197199 ; 0.000000 ; -0.000145 ; 0.000000 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; -0.000000 0.000001
1.020750 2.313936 52.018009 ; 1.431209 2.495158 359.245483 ; 1.431210 2.495154 359.245514 ; 1.452016 1.190309 ; 1.456668 1.196291 ; 0.010806 ; 0.006623 ; 0.000000 0.000000 0.000000 0.004931 ; 0.000037 0.000037 ; 0.000023 0.000023
1.020750 2.313936 52.018009 ; 1.431210 2.495159 359.245636 ; 1.431210 2.495155 359.245575 ; 1.460734 1.180481 ; 1.456055 1.195503 ; -0.010806 ; -0.004149 ; 0.004931 0.000000 0.000000 0.000000 ; 0.000037 0.000037 ; 0.000032 0.000032
1.020750 2.313936 52.018009 ; 1.431206 2.495162 359.245544 ; 1.431210 2.495156 359.245544 ; 1.460734 1.180481 ; 1.456671 1.193523 ; 0.032778 ; 0.018673 ; 0.000000 0.019887 0.004931 0.000000 ; -0.000181 0.000192 ; -0.000100 0.000131
1.020750 2.313936 52.018009 ; 1.431206 2.495162 359.245941 ; 1.431209 2.495157 359.245697 ; 1.460734 1.180481 ; 1.457207 1.191805 ; 0.000000 ; 0.007132 ; 0.000000 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; -0.000038 0.000050
1.020750 2.313936 52.018009 ; 1.431206 2.495162 359.246094 ; 1.431208 2.495158 359.245850 ; 1.453920 1.191353 ; 1.457672 1.190313 ; 0.000000 ; 0.002724 ; 0.000000 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; -0.000015 0.000019
1.020750 2.313936 52.018009 ; 1.431206 2.495162 359.246155 ; 1.431208 2.495159 359.245972 ; 1.453920 1.191353 ; 1.457177 1.190450 ; 0.000000 ; 0.001041 ; 0.000000 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; -0.000006 0.000007
1.020750 2.313936 52.018009 ; 1.431196 2.495176 359.246185 ; 1.431206 2.495162 359.246063 ; 1.453920 1.191353 ; 1.456748 1.190569 ; -0.054509 ; -0.033291 ; 0.004931 0.029858 0.049800 0.000000 ; -0.000545 0.000652 ; -0.000339 0.000406
1.020750 2.313936 52.018009 ; 1.431196 2.495176 359.245483 ; 1.431204 2.495164 359.245819 ; 1.453920 1.191353 ; 1.456375 1.190672 ; 0.000000 ; -0.012716 ; 0.000000 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; -0.000129 0.000155
1.020750 2.313936 52.018009 ; 1.431196 2.495176 359.245209 ; 1.431203 2.495166 359.245575 ; 1.453920 1.191353 ; 1.456052 1.190762 ; 0.000000 ; -0.004857 ; 0.000000 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; -0.000049 0.000059
1.020750 2.313936 52.018009 ; 1.431196 2.495176 359.245117 ; 1.431202 2.495168 359.245392 ; 1.489233 1.189447 ; 1.455771 1.190840 ; -0.010806 ; -0.008534 ; 0.004931 0.000000 0.000000 0.000000 ; 0.000037 0.000037 ; 0.000004 0.000046
1.020750 2.313936 52.018009 ; 1.431196 2.495176 359.244934 ; 1.431201 2.495169 359.245209 ; 1.489233 1.189447 ; 1.460180 1.190656 ; 0.000000 ; -0.003260 ; 0.000000 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000002 0.000017
1.020750 2.313936 52.018009 ; 1.431196 2.495177 359.244873 ; 1.431200 2.495171 359.245087 ; 1.489233 1.189447 ; 1.464009 1.190497 ; 0.010806 ; 0.005433 ; 0.000000 0.004931 0.000000 0.000000 ; -0.000036 0.000038 ; -0.000022 0.000030
1.020750 2.313936 52.018009 ; 1.431196 2.495178 359.244995 ; 1.431199 2.495172 359.245056 ; 1.489233 1.189447 ; 1.467333 1.190358 ; -0.010806 ; -0.004603 ; 0.004931 0.000000 0.000000 0.000000 ; 0.000037 0.000037 ; 0.000015 0.000034
1.020750 2.313936 52.018009 ; 1.431196 2.495178 359.244904 ; 1.431199 2.495173 359.244995 ; 0.711564 1.251347 ; 1.470219 1.190238 ; 0.000000 ; -0.001758 ; 0.000000 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000006 0.000013
1.020750 2.313936 52.018009 ; 1.431196 2.495178 359.244873 ; 1.431198 2.495174 359.244934 ; 0.711564 1.251347 ; 1.370247 1.198291 ; 0.000000 ; -0.000672 ; 0.000000 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000002 0.000005
1.020750 2.313936 52.018009 ; 1.431196 2.495178 359.244873 ; 1.431198 2.495175 359.244904 ; 0.711564 1.251347 ; 1.283450 1.205282 ; -0.010806 ; -0.006935 ; 0.000000 0.000000 0.004931 0.000000 ; -0.000036 0.000038 ; -0.000021 0.000025
1.020750 2.313936 52.018009 ; 1.431196 2.495179 359.244720 ; 1.431198 2.495175 359.244843 ; 0.709304 1.155265 ; 1.208090 1.211352 ; -0.010806 ; -0.009327 ; 0.004931 0.000000 0.000000 0.000000 ; 0.000037 0.000037 ; 0.000015 0.000033
1.020750 2.313936 52.018009 ; 1.431196 2.495179 359.244537 ; 1.431197 2.495176 359.244720 ; 0.709304 1.155265 ; 1.142362 1.203962 ; 0.000000 ; -0.003563 ; 0.000000 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000006 0.000012
1.020750 2.313936 52.018009 ; 1.431196 2.495179 359.244476 ; 1.431197 2.495177 359.244629 ; 0.709304 1.155265 ; 1.085296 1.197545 ; 0.000000 ; -0.001361 ; 0.000000 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000002 0.000005
1.020750 2.313936 52.018009 ; 1.431196 2.495179 359.244446 ; 1.431197 2.495177 359.244537 ; 0.709304 1.155265 ; 1.035750 1.191973 ; 0.000000 ; -0.000520 ; 0.000000 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000001 0.000002
1.020750 2.313936 52.018009 ; 1.431196 2.495179 359.244446 ; 1.431197 2.495178 359.244507 ; 0.709304 1.155265 ; 0.992733 1.187136 ; 0.000000 ; -0.000199 ; 0.000000 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000001
1.020750 2.313936 52.018009 ; 1.431197 2.495180 359.244446 ; 1.431197 2.495178 359.244476 ; 0.711966 1.139670 ; 0.955384 1.182936 ; -0.010806 ; -0.006754 ; 0.004931 0.000000 0.000000 0.000000 ; 0.000037 0.000037 ; 0.000023 0.000023
1.020750 2.313936 52.018009 ; 1.431197 2.495180 359.244293 ; 1.431197 2.495178 359.244415 ; 0.711966 1.139670 ; 0.923308 1.177235 ; 0.000000 ; -0.002580 ; 0.000000 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000009 0.000009
1.020750 2.313936 52.018009 ; 1.431195 2.495182 359.244232 ; 1.431197 2.495179 359.244324 ; 0.711966 1.139670 ; 0.895458 1.172285 ; 0.010926 ; 0.005767 ; 0.000000 0.009916 0.004931 0.000000 ; -0.000108 0.000115 ; -0.000064 0.000074
1.020750 2.313936 52.018009 ; 1.431195 2.495182 359.244354 ; 1.431196 2.495179 359.244354 ; 0.711966 1.139670 ; 0.871279 1.167987 ; 0.000000 ; 0.002203 ; 0.000000 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; -0.000024 0.000028
1.020750 2.313936 52.018009 ; 1.431195 2.495182 359.244415 ; 1.431196 2.495180 359.244385 ; 0.702973 1.117088 ; 0.850285 1.164255 ; 0.000000 ; 0.000841 ; 0.000000 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; -0.000009 0.000011
1.020750 2.313936 52.018009 ; 1.431195 2.495182 359.244446 ; 1.431196 2.495180 359.244415 ; 0.702973 1.117088 ; 0.830873 1.158040 ; 0.000000 ; 0.000321 ; 0.000000 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; -0.000004 0.000004
1.020750 2.313936 52.018009 ; 1.431152 2.495319 359.244446 ; 1.431188 2.495205 359.244415 ; 0.702973 1.117088 ; 0.814019 1.152644 ; 0.032778 ; 0.020380 ; 0.059716 0.219140 0.378510 0.234042 ; -0.002161 0.006826 ; -0.001337 0.004220
1.020750 2.313936 52.018009 ; 1.431167 2.495592 359.244873 ; 1.431184 2.495273 359.244598 ; 0.702973 1.117088 ; 0.799386 1.147958 ; 0.043583 ; 0.034721 ; 0.428309 0.403382 0.458167 0.502981 ; 0.000697 0.013663 ; -0.000080 0.010056
1.020750 2.313936 52.018009 ; 1.431187 2.496072 359.245605 ; 1.431185 2.495413 359.244995 ; 1.428265 1.197183 ; 0.786682 1.143890 ; 0.054509 ; 0.046951 ; 0.816790 0.786877 0.737078 0.791863 ; 0.000942 0.023877 ; 0.000552 0.018598
1.020750 2.313936 52.018009 ; 1.431213 2.496686 359.246582 ; 1.431190 2.495636 359.245636 ; 1.428265 1.197183 ; 0.871226 1.150913 ; 0.032778 ; 0.038191 ; 1.001032 0.956218 1.015988 1.075759 ; 0.001181 0.030862 ; 0.000941 0.026177
1.020750 2.313936 52.018009 ; 1.431216 2.497404 359.247375 ; 1.431195 2.495946 359.246338 ; 1.428265 1.197183 ; 0.944629 1.157010 ; -0.010926 ; 0.007835 ; 1.190314 1.215187 1.165387 1.135529 ; 0.000067 0.035890 ; 0.000401 0.032180
1.020750 2.313936 52.018009 ; 1.431222 2.498275 359.247528 ; 1.431199 2.496355 359.246796 ; 1.428265 1.197183 ; 1.008360 1.162304 ; 0.054629 ; 0.036756 ; 1.434327 1.474210 1.409454 1.394498 ; 0.000167 0.043561 ; 0.000256 0.039214
1.020750 2.313936 52.018009 ; 1.431262 2.499289 359.248291 ; 1.431210 2.496869 359.247406 ; 0.706869 1.136381 ; 1.063693 1.166900 ; 0.054509 ; 0.047728 ; 1.728194 1.663438 1.583780 1.673409 ; 0.001810 0.050680 ; 0.001216 0.046300
1.020750 2.313936 52.018009 ; 1.431267 2.500457 359.249298 ; 1.431220 2.497499 359.248169 ; 0.706869 1.136381 ; 1.016673 1.162879 ; 0.272787 ; 0.186822 ; 1.807906 1.917476 1.962290 1.977192 ; 0.000067 0.058451 ; 0.000506 0.053810
1.020750 2.313936 52.018009 ; 1.431242 2.501825 359.253235 ; 1.431224 2.498257 359.250183 ; 0.706869 1.136381 ; 0.975848 1.159387 ; -0.065435 ; 0.030918 ; 2.156503 2.300971 2.340800 2.166474 ; -0.001464 0.068384 ; -0.000711 0.062817
1.020750 2.313936 52.018009 ; 1.431236 2.503346 359.253876 ; 1.431226 2.499150 359.251678 ; 0.706869 1.136381 ; 0.940404 1.156355 ; 0.305444 ; 0.200585 ; 2.465326 2.639597 2.450370 2.415472 ; -0.000554 0.076043 ; -0.000614 0.070991
1.020750 2.313936 52.018009 ; 1.431276 2.504850 359.258118 ; 1.431235 2.500150 359.254242 ; 0.706869 1.136381 ; 0.909630 1.153723 ; -0.818480 ; -0.429232 ; 2.530027 2.291000 2.589798 2.455355 ; 0.001757 0.075216 ; 0.000851 0.073602
1.020750 2.313936 52.018009 ; 1.431348 2.506490 359.249054 ; 1.431255 2.501262 359.252167 ; 1.478252 1.190716 ; 0.882911 1.151438 ; -0.698536 ; -0.595671 ; 2.813923 2.500170 2.724295 2.719310 ; 0.003354 0.081993 ; 0.002398 0.078788
1.020750 2.313936 52.018009 ; 1.431413 2.508241 359.236481 ; 1.431282 2.502486 359.245880 ; 1.478252 1.190716 ; 0.961362 1.156614 ; -0.622055 ; -0.611977 ; 2.968308 2.704353 2.913523 2.893636 ; 0.002950 0.087505 ; 0.002739 0.084176
1.020750 2.313936 52.018009 ; 1.431430 2.510133 359.223602 ; 1.431308 2.503827 359.236969 ; 1.478252 1.190716 ; 1.029475 1.161108 ; 0.327416 ; -0.031400 ; 2.973293 3.092834 3.162575 3.192433 ; 0.000583 0.094715 ; 0.001406 0.090689
1.020750 2.313936 52.018009 ; 1.431417 2.512246 359.222931 ; 1.431327 2.505304 359.231354 ; 1.486598 1.204442 ; 1.088612 1.165009 ; 0.818720 ; 0.494003 ; 3.321945 3.670597 3.416559 3.441486 ; -0.000991 0.105637 ; -0.000075 0.099927
1.020750 2.313936 52.018009 ; 1.431469 2.514409 359.233368 ; 1.431352 2.506901 359.232147 ; 1.486598 1.204442 ; 1.141057 1.170206 ; -0.152842 ; 0.094231 ; 3.511173 3.421544 3.615812 3.635699 ; 0.002262 0.108138 ; 0.001369 0.105002
1.020750 2.313936 52.018009 ; 1.431497 2.516706 359.235352 ; 1.431378 2.508621 359.233429 ; 1.486598 1.204442 ; 1.186590 1.174717 ; -0.371120 ; -0.193372 ; 3.859824 3.810025 3.760225 3.640684 ; 0.001024 0.114915 ; 0.001156 0.111128
1.020750 2.313936 52.018009 ; 1.431543 2.519058 359.231262 ; 1.431407 2.510451 359.232574 ; 1.486598 1.204442 ; 1.226124 1.178634 ; 0.261861 ; 0.087978 ; 3.829967 3.864810 3.819996 3.904639 ; 0.001942 0.117561 ; 0.001641 0.115104
1.020750 2.313936 52.018009 ; 1.431561 2.521440 359.233124 ; 1.431434 2.512378 359.232788 ; 1.486598 1.204442 ; 1.260448 1.182035 ; 0.742239 ; 0.492334 ; 3.810025 4.054092 3.829967 3.924580 ; 0.000489 0.119100 ; 0.000929 0.117574
1.020750 2.313936 52.018009 ; 1.431698 2.523853 359.243500 ; 1.431480 2.514391 359.237061 ; 0.727239 1.178555 ; 1.290249 1.184988 ; 0.021852 ; 0.201560 ; 4.039136 3.715411 3.874781 4.208476 ; 0.006485 0.120691 ; 0.004363 0.119501
1.020750 2.313936 52.018009 ; 1.431789 2.526389 359.247772 ; 1.431534 2.516495 359.241364 ; 0.727239 1.178555 ; 1.216058 1.184140 ; -0.709462 ; -0.361482 ; 4.293119 3.964409 4.158677 4.163662 ; 0.004154 0.126382 ; 0.004234 0.123753
1.020750 2.313936 52.018009 ; 1.431797 2.528932 359.240173 ; 1.431580 2.518677 359.240875 ; 0.727239 1.178555 ; 1.151644 1.183404 ; 0.065555 ; -0.097559 ; 4.073979 4.203491 4.278163 4.178564 ; -0.000007 0.127614 ; 0.001613 0.126139
