lidarPos ; odometryPos ; filteredPos ; opponentPos ; opponentFilteredPos ; measuredOmega ; filteredOmega ; wheelSpeeds ; measuredSpeed ; filteredMeasuredSpeed
0.000000 0.000000 0.000000 ; 0.000035 0.034440 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -1.309785 ; 0.000000 ; 6.932771 6.036269 6.698675 6.444692 ; -0.002065 0.198013 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000059 0.035437 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -2.521356 ; 0.000000 ; 6.932771 6.036269 6.698675 6.444692 ; 0.004758 0.199114 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000083 0.036447 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -2.521356 ; 0.000000 ; 6.653861 6.698675 6.738559 6.783373 ; 0.004758 0.199114 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000083 0.037472 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.196426 ; 0.000000 ; 6.653861 6.698675 6.738559 6.783373 ; -0.000000 0.204925 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000083 0.038514 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.196426 ; 0.000000 ; 7.002513 6.683774 6.892943 6.539305 ; -0.000000 0.204925 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000082 0.039551 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -1.473553 ; 0.000000 ; 7.002513 6.683774 6.892943 6.539305 ; -0.000258 0.206786 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000081 0.040581 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -1.473553 ; 0.000000 ; 6.793344 6.972600 6.793344 6.648875 ; -0.000258 0.206786 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000068 0.041651 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.076241 ; 0.000000 ; 6.793344 6.972600 6.793344 6.648875 ; -0.002397 0.207469 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000056 0.042666 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.076241 ; 0.000000 ; 7.176839 6.424750 6.723602 6.808245 ; -0.002397 0.207469 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000088 0.043706 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -1.462747 ; 0.000000 ; 7.176839 6.424750 6.723602 6.808245 ; 0.006196 0.206899 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000119 0.044740 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -1.462747 ; 0.000000 ; 6.838158 6.678788 6.723602 6.808245 ; 0.006196 0.206899 ; 0.000000 0.000000 ; 0.000000 0.000000
