lidarPos ; odometryPos ; filteredPos ; opponentPos ; opponentFilteredPos ; measuredOmega ; filteredOmega ; wheelSpeeds ; measuredSpeed ; filteredMeasuredSpeed
0.000000 0.000000 0.000000 ; 0.145068 -0.000541 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.000120 ; 0.000000 ; 3.326930 -3.376730 -3.575928 3.575928 ; 0.095372 -0.003570 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.145522 -0.000543 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.982248 ; 0.000000 ; 3.326930 -3.376730 -3.575928 3.575928 ; 0.102601 -0.000380 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.145968 -0.000544 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.982248 ; 0.000000 ; 3.541085 -3.844868 -3.287102 3.949453 ; 0.102601 -0.000380 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.146436 -0.000532 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.327416 ; 0.000000 ; 3.541085 -3.844868 -3.287102 3.949453 ; 0.108281 0.002734 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.146904 -0.000521 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.327416 ; 0.000000 ; 3.541085 -3.844868 -3.287102 3.949453 ; 0.108281 0.002734 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.147369 -0.000509 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.327416 ; 0.000000 ; 3.785098 -3.959424 -3.466358 3.765211 ; 0.108281 0.002734 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.147850 -0.000505 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -1.124165 ; 0.000000 ; 3.785098 -3.959424 -3.466358 3.765211 ; 0.110899 0.000950 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.148334 -0.000501 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -1.124165 ; 0.000000 ; 3.511173 -3.356788 -3.590885 3.531114 ; 0.110899 0.000950 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.148787 -0.000497 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.556740 ; 0.000000 ; 3.511173 -3.356788 -3.590885 3.531114 ; 0.103597 0.000721 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.149236 -0.000494 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.556740 ; 0.000000 ; 3.511173 -3.356788 -3.590885 3.531114 ; 0.103597 0.000721 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.149664 -0.000491 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.556740 ; 0.000000 ; 3.854839 -3.147619 -3.959424 3.680513 ; 0.103597 0.000721 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.150083 -0.000479 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 1.397072 ; 0.000000 ; 3.854839 -3.147619 -3.959424 3.680513 ; 0.108428 0.003266 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.150504 -0.000466 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 1.397072 ; 0.000000 ; 3.854839 -3.147619 -3.959424 3.680513 ; 0.108428 0.003266 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.150923 -0.000453 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 1.397072 ; 0.000000 ; 3.491286 -3.257189 -3.665612 4.014209 ; 0.108428 0.003266 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.151336 -0.000436 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 2.041098 ; 0.000000 ; 3.491286 -3.257189 -3.665612 4.014209 ; 0.106842 0.004443 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.151748 -0.000419 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 2.041098 ; 0.000000 ; 3.839883 -2.863723 -3.541085 4.019194 ; 0.106842 0.004443 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.152163 -0.000376 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 1.877450 ; 0.000000 ; 3.839883 -2.863723 -3.541085 4.019194 ; 0.105625 0.011089 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.152576 -0.000332 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 1.877450 ; 0.000000 ; 3.839883 -2.863723 -3.541085 4.019194 ; 0.105625 0.011089 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.152986 -0.000289 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 1.877450 ; 0.000000 ; 3.710426 -3.117761 -3.874781 3.645670 ; 0.105625 0.011089 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.153398 -0.000278 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 1.517136 ; 0.000000 ; 3.710426 -3.117761 -3.874781 3.645670 ; 0.106253 0.002772 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.153815 -0.000268 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 1.517136 ; 0.000000 ; 3.710426 -3.117761 -3.874781 3.645670 ; 0.106253 0.002772 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.154226 -0.000257 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 1.517136 ; 0.000000 ; 3.715411 -3.237247 -3.531114 3.336901 ; 0.106253 0.002772 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.154620 -0.000248 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.185500 ; 0.000000 ; 3.715411 -3.237247 -3.531114 3.336901 ; 0.102343 0.002165 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.155015 -0.000240 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.185500 ; 0.000000 ; 3.715411 -3.237247 -3.531114 3.336901 ; 0.102343 0.002165 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.155414 -0.000232 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.185500 ; 0.000000 ; 3.785098 -3.561027 -3.715411 3.311974 ; 0.102343 0.002165 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.155825 -0.000237 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.698536 ; 0.000000 ; 3.785098 -3.561027 -3.715411 3.311974 ; 0.106437 -0.001368 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.156239 -0.000242 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.698536 ; 0.000000 ; 3.785098 -3.561027 -3.715411 3.311974 ; 0.106437 -0.001368 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.156650 -0.000248 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.698536 ; 0.000000 ; 3.874781 -3.351803 -3.172546 3.162575 ; 0.106437 -0.001368 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.157043 -0.000232 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -1.953691 ; 0.000000 ; 3.874781 -3.351803 -3.172546 3.162575 ; 0.100425 0.003912 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.157434 -0.000217 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -1.953691 ; 0.000000 ; 3.874781 -3.351803 -3.172546 3.162575 ; 0.100425 0.003912 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.157827 -0.000202 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -1.953691 ; 0.000000 ; 3.805039 -3.640684 -3.132663 2.948421 ; 0.100425 0.003912 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.158257 -0.000202 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -2.990689 ; 0.000000 ; 3.805039 -3.640684 -3.132663 2.948421 ; 0.100167 -0.000152 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.158664 -0.000203 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -2.990689 ; 0.000000 ; 3.695469 -3.570943 -3.053005 3.003206 ; 0.100167 -0.000152 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.159049 -0.000201 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -2.652227 ; 0.000000 ; 3.695469 -3.570943 -3.053005 3.003206 ; 0.098655 0.000570 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.159432 -0.000199 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -2.652227 ; 0.000000 ; 3.695469 -3.570943 -3.053005 3.003206 ; 0.098655 0.000570 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.159820 -0.000196 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -2.652227 ; 0.000000 ; 3.401602 -3.575928 -3.008191 3.197419 ; 0.098655 0.000570 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.160069 -0.000196 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -1.691710 ; 0.000000 ; 3.401602 -3.575928 -3.008191 3.197419 ; 0.097622 0.000114 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.160301 -0.000196 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -1.691710 ; 0.000000 ; 3.401602 -3.575928 -3.008191 3.197419 ; 0.097622 0.000114 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.160529 -0.000195 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -1.691710 ; 0.000000 ; 3.401602 -3.575928 -3.008191 3.197419 ; 0.097622 0.000114 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.160759 -0.000195 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -1.691710 ; 0.000000 ; 3.491286 -3.277131 -3.008191 3.197419 ; 0.097622 0.000114 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.160984 -0.000188 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -1.233424 ; 0.000000 ; 3.491286 -3.277131 -3.306989 3.282116 ; 0.096073 0.003076 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.161216 -0.000185 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.392971 ; 0.000000 ; 3.491286 -3.277131 -3.306989 3.282116 ; 0.098913 0.001443 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.161453 -0.000181 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.392971 ; 0.000000 ; 3.491286 -3.277131 -3.306989 3.282116 ; 0.098913 0.001443 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.161683 -0.000178 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.392971 ; 0.000000 ; 3.491286 -3.277131 -3.306989 3.282116 ; 0.098913 0.001443 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.161915 -0.000174 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.392971 ; 0.000000 ; 3.541085 -3.481315 -3.102805 3.660626 ; 0.098913 0.001443 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.162153 -0.000163 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.567545 ; 0.000000 ; 3.541085 -3.481315 -3.102805 3.660626 ; 0.102085 0.004709 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.162391 -0.000152 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.567545 ; 0.000000 ; 3.541085 -3.481315 -3.102805 3.660626 ; 0.102085 0.004709 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.162635 -0.000141 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.567545 ; 0.000000 ; 3.541085 -3.481315 -3.102805 3.660626 ; 0.102085 0.004709 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.162873 -0.000130 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.567545 ; 0.000000 ; 3.541085 -3.481315 -3.102805 3.660626 ; 0.102085 0.004709 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.163120 -0.000119 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.567545 ; 0.000000 ; 3.087849 -3.760225 -3.292032 3.561027 ; 0.102085 0.004709 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.163360 -0.000126 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.010926 ; 0.000000 ; 3.087849 -3.760225 -3.292032 3.561027 ; 0.101458 -0.003076 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.163594 -0.000133 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.010926 ; 0.000000 ; 3.087849 -3.760225 -3.292032 3.561027 ; 0.101458 -0.003076 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.163832 -0.000140 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.010926 ; 0.000000 ; 3.087849 -3.760225 -3.292032 3.561027 ; 0.101458 -0.003076 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.164071 -0.000148 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.010926 ; 0.000000 ; 3.087849 -3.760225 -3.292032 3.561027 ; 0.101458 -0.003076 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.164305 -0.000155 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.010926 ; 0.000000 ; 2.918508 -3.750254 -3.536100 3.346817 ; 0.101458 -0.003076 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.164540 -0.000173 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.469332 ; 0.000000 ; 2.918508 -3.750254 -3.536100 3.346817 ; 0.100351 -0.007786 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.164775 -0.000191 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.469332 ; 0.000000 ; 2.918508 -3.750254 -3.536100 3.346817 ; 0.100351 -0.007786 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.165008 -0.000209 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.469332 ; 0.000000 ; 2.918508 -3.750254 -3.536100 3.346817 ; 0.100351 -0.007786 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.165245 -0.000228 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.469332 ; 0.000000 ; 3.048020 -3.381715 -3.501256 3.561027 ; 0.100351 -0.007786 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.165479 -0.000233 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 1.386266 ; 0.000000 ; 3.048020 -3.381715 -3.501256 3.561027 ; 0.099909 -0.002089 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.165711 -0.000237 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 1.386266 ; 0.000000 ; 3.048020 -3.381715 -3.501256 3.561027 ; 0.099909 -0.002089 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.165945 -0.000242 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 1.386266 ; 0.000000 ; 3.048020 -3.381715 -3.501256 3.561027 ; 0.099909 -0.002089 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.166188 -0.000247 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 1.386266 ; 0.000000 ; 3.048020 -3.381715 -3.501256 3.561027 ; 0.099909 -0.002089 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.166419 -0.000252 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 1.386266 ; 0.000000 ; 3.152604 -3.640684 -3.590885 3.471344 ; 0.099909 -0.002089 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.166659 -0.000263 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.589397 ; 0.000000 ; 3.152604 -3.640684 -3.590885 3.471344 ; 0.102601 -0.004633 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.166904 -0.000274 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.589397 ; 0.000000 ; 3.152604 -3.640684 -3.590885 3.471344 ; 0.102601 -0.004633 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.167144 -0.000285 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.589397 ; 0.000000 ; 3.152604 -3.640684 -3.590885 3.471344 ; 0.102601 -0.004633 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.167386 -0.000296 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.589397 ; 0.000000 ; 3.152604 -3.640684 -3.590885 3.471344 ; 0.102601 -0.004633 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.167624 -0.000307 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.589397 ; 0.000000 ; 2.828880 -3.541085 -3.481315 3.466358 ; 0.102601 -0.004633 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.167852 -0.000319 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 1.266081 ; 0.000000 ; 2.828880 -3.541085 -3.481315 3.466358 ; 0.098618 -0.005545 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.168083 -0.000332 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 1.266081 ; 0.000000 ; 2.828880 -3.541085 -3.481315 3.466358 ; 0.098618 -0.005545 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.168314 -0.000345 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 1.266081 ; 0.000000 ; 2.828880 -3.541085 -3.481315 3.466358 ; 0.098618 -0.005545 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.168542 -0.000358 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 1.266081 ; 0.000000 ; 2.689397 -3.152604 -3.481315 3.466358 ; 0.098618 -0.005545 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.168763 -0.000367 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 2.423144 ; 0.000000 ; 2.689397 -3.152604 -3.466358 3.406588 ; 0.094708 -0.003646 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.168984 -0.000376 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 2.259376 ; 0.000000 ; 2.689397 -3.152604 -3.466358 3.406588 ; 0.094155 -0.003988 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.169202 -0.000385 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 2.259376 ; 0.000000 ; 2.689397 -3.152604 -3.466358 3.406588 ; 0.094155 -0.003988 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.169424 -0.000395 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 2.259376 ; 0.000000 ; 2.689397 -3.152604 -3.466358 3.406588 ; 0.094155 -0.003988 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.169649 -0.000404 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 2.259376 ; 0.000000 ; 2.823894 -2.873694 -3.904639 3.620743 ; 0.094155 -0.003988 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.169879 -0.000410 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 4.005715 ; 0.000000 ; 2.823894 -2.873694 -3.904639 3.620743 ; 0.097917 -0.002545 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.170110 -0.000416 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 4.005715 ; 0.000000 ; 2.823894 -2.873694 -3.904639 3.620743 ; 0.097917 -0.002545 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.170339 -0.000422 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 4.005715 ; 0.000000 ; 2.823894 -2.873694 -3.904639 3.620743 ; 0.097917 -0.002545 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.170569 -0.000428 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 4.005715 ; 0.000000 ; 2.823894 -2.873694 -3.904639 3.620743 ; 0.097917 -0.002545 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.170803 -0.000434 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 4.005715 ; 0.000000 ; 2.968308 -2.754153 -3.755240 3.849854 ; 0.097917 -0.002545 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.171031 -0.000429 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 4.125900 ; 0.000000 ; 2.968308 -2.754153 -3.755240 3.849854 ; 0.098691 0.002354 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.171262 -0.000423 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 4.125900 ; 0.000000 ; 2.968308 -2.754153 -3.755240 3.849854 ; 0.098691 0.002354 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.171493 -0.000418 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 4.125900 ; 0.000000 ; 2.968308 -2.754153 -3.755240 3.849854 ; 0.098691 0.002354 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.171723 -0.000412 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 4.125900 ; 0.000000 ; 3.172546 -2.614725 -3.755240 3.849854 ; 0.098691 0.002354 ; 0.000000 0.000000 ; 0.000000 0.000000
